Iteracion 	 mejor fitness encontrado 
0	4107
1	4107
2	4107
3	4107
4	4107
5	4042
6	4042
7	4042
8	4042
9	3908
10	3908
11	3908
12	3908
13	3908
14	3908
15	3908
16	3908
17	3908
18	3908
19	3888
20	3888
21	3888
22	3888
23	3888
24	3888
25	3888
26	3888
27	3888
28	3888
29	3888
30	3888
31	3888
32	3888
33	3888
34	3888
35	3888
36	3888
37	3591
38	3591
39	3591
40	3591
41	3591
42	3591
43	3591
44	3591
45	3591
46	3591
47	3591
48	3591
49	3591
50	3591
51	3591
52	3591
53	3591
54	3591
55	3591
56	3591
57	3591
58	3591
59	3591
60	3515
61	3515
62	3515
63	3515
64	3515
65	3515
66	3514
67	3514
68	3514
69	3514
70	3514
71	3514
72	3514
73	3514
74	3514
75	3514
76	3514
77	3514
78	3514
79	3514
80	3514
81	3514
82	3514
83	3514
84	3514
85	3514
86	3514
87	3395
88	3395
89	3395
90	3395
91	3395
92	3395
93	3395
94	3395
95	3395
96	3395
97	3395
98	3395
99	3395
100	3395
101	3395
102	3381
103	3381
104	3215
105	3215
106	3215
107	3215
108	3215
109	3215
110	3215
111	3215
112	3215
113	3215
114	3215
115	3215
116	3215
117	3215
118	3215
119	3215
120	3215
121	3215
122	3215
123	3215
124	3121
125	3121
126	3121
127	3121
128	3121
129	3121
130	3121
131	3121
132	3121
133	3121
134	3121
135	3121
136	3121
137	3121
138	3121
139	3121
140	3121
141	3121
142	3121
143	3121
144	3121
145	3121
146	3121
147	3121
148	3121
149	3121
150	3121
151	3121
152	3121
153	3121
154	3121
155	3121
156	3121
157	3121
158	3121
159	3121
160	3121
161	3121
162	3121
163	3121
164	3121
165	3121
166	3121
167	3121
168	3121
169	3121
170	3121
171	3121
172	3121
173	3121
174	3121
175	3109
176	3109
177	3109
178	3109
179	3109
180	3096
181	3096
182	3048
183	3048
184	3048
185	3048
186	3048
187	3048
188	3048
189	3048
190	3048
191	3048
192	3048
193	3048
194	3048
195	3048
196	3048
197	3048
198	3048
199	3048
