Iteracion 	 mejor fitness encontrado 
0	4009
1	3889
2	3889
3	3836
4	3836
5	3836
6	3836
7	3836
8	3836
9	3836
10	3836
11	3836
12	3836
13	3836
14	3836
15	3836
16	3836
17	3836
18	3836
19	3836
20	3836
21	3836
22	3836
23	3597
24	3597
25	3597
26	3597
27	3597
28	3597
29	3597
30	3597
31	3597
32	3597
33	3597
34	3597
35	3597
36	3597
37	3597
38	3597
39	3597
40	3458
41	3458
42	3458
43	3458
44	3458
45	3458
46	3458
47	3458
48	3458
49	3458
50	3458
51	3458
52	3458
53	3458
54	3458
55	3458
56	3458
57	3458
58	3458
59	3458
60	3458
61	3458
62	3458
63	3432
64	3432
65	3432
66	3432
67	3432
68	3432
69	3432
70	3432
71	3432
72	3432
73	3432
74	3432
75	3432
76	3432
77	3432
78	3432
79	3432
80	3432
81	3432
82	3432
83	3432
84	3432
85	3432
86	3432
87	3432
88	3432
89	3432
90	3432
91	3432
92	3432
93	3409
94	3409
95	3409
96	3409
97	3409
98	3409
99	3409
100	3409
101	3409
102	3409
103	3409
104	3409
105	3409
106	3409
107	3379
108	3379
109	3379
110	3379
111	3379
112	3228
113	3228
114	3228
115	3228
116	3228
117	3228
118	3228
119	3228
120	3228
121	3228
122	3228
123	3228
124	3228
125	3228
126	3228
127	3228
128	3228
129	3228
130	3228
131	3228
132	3228
133	3228
134	3228
135	3228
136	3228
137	3228
138	3228
139	3138
140	3138
141	3138
142	3138
143	3138
144	3138
145	3138
146	3138
147	3138
148	3138
149	3138
150	3138
151	3138
152	3138
153	3138
154	3138
155	3138
156	3138
157	3138
158	3138
159	3138
160	3138
161	3138
162	3138
163	3138
164	3138
165	3138
166	3138
167	3138
168	3138
169	3138
170	3138
171	3138
172	3138
173	3138
174	3138
175	3138
176	3138
177	2985
178	2985
179	2985
180	2985
181	2985
182	2985
183	2985
184	2985
185	2985
186	2985
187	2985
188	2985
189	2985
190	2985
191	2985
192	2985
193	2985
194	2985
195	2985
196	2985
197	2939
198	2939
199	2939
