Iteracion 	 mejor fitness encontrado 
0	4336
1	4336
2	4304
3	3897
4	3897
5	3897
6	3897
7	3803
8	3803
9	3803
10	3803
11	3803
12	3803
13	3803
14	3803
15	3803
16	3803
17	3803
18	3803
19	3700
20	3700
21	3700
22	3700
23	3700
24	3700
25	3700
26	3700
27	3700
28	3700
29	3700
30	3700
31	3700
32	3700
33	3661
34	3661
35	3661
36	3661
37	3661
38	3661
39	3661
40	3661
41	3661
42	3661
43	3661
44	3661
45	3661
46	3661
47	3661
48	3661
49	3661
50	3661
51	3661
52	3661
53	3661
54	3661
55	3661
56	3534
57	3534
58	3534
59	3534
60	3534
61	3534
62	3534
63	3534
64	3534
65	3534
66	3534
67	3534
68	3534
69	3534
70	3416
71	3416
72	3416
73	3416
74	3416
75	3416
76	3416
77	3416
78	3416
79	3416
80	3416
81	3416
82	3416
83	3416
84	3416
85	3235
86	3235
87	3235
88	3235
89	3235
90	3235
91	3235
92	3235
93	3235
94	3235
95	3235
96	3235
97	3235
98	3235
99	3235
100	3235
101	3235
102	3235
103	3235
104	3235
105	3235
106	3235
107	3235
108	3235
109	3235
110	3235
111	3235
112	3235
113	3235
114	3235
115	3235
116	3235
117	3235
118	3235
119	3235
120	3235
121	3235
122	3235
123	3235
124	3235
125	3235
126	3235
127	3235
128	3235
129	3235
130	3235
131	3235
132	3235
133	3235
134	3235
135	3235
136	3235
137	3235
138	3235
139	3235
140	3235
141	3235
142	3235
143	3235
144	3235
145	3235
146	3235
147	3235
148	3235
149	3233
150	3233
151	3233
152	3233
153	3233
154	3233
155	3201
156	3201
157	3201
158	3201
159	3201
160	3201
161	3201
162	3201
163	3201
164	3201
165	3201
166	3186
167	3186
168	3186
169	3186
170	3186
171	3186
172	3186
173	3186
174	3056
175	3056
176	3056
177	3056
178	3056
179	3056
180	3056
181	3056
182	3056
183	3056
184	3056
185	3056
186	3056
187	3056
188	3056
189	3056
190	3056
191	3056
192	3056
193	3056
194	3056
195	3056
196	3056
197	3056
198	3056
199	3056
