Iteracion 	 mejor fitness encontrado 
0	4365
1	4364
2	4273
3	3924
4	3924
5	3900
6	3900
7	3900
8	3900
9	3900
10	3900
11	3900
12	3900
13	3900
14	3900
15	3900
16	3900
17	3900
18	3900
19	3736
20	3736
21	3736
22	3736
23	3736
24	3736
25	3736
26	3736
27	3736
28	3736
29	3736
30	3736
31	3736
32	3711
33	3711
34	3711
35	3711
36	3711
37	3711
38	3711
39	3711
40	3711
41	3711
42	3711
43	3711
44	3711
45	3711
46	3711
47	3711
48	3515
49	3515
50	3515
51	3515
52	3515
53	3515
54	3515
55	3515
56	3515
57	3515
58	3515
59	3515
60	3515
61	3515
62	3515
63	3515
64	3515
65	3515
66	3515
67	3515
68	3515
69	3515
70	3515
71	3515
72	3230
73	3230
74	3230
75	3230
76	3230
77	3230
78	3230
79	3230
80	3230
81	3230
82	3230
83	3230
84	3230
85	3230
86	3230
87	3230
88	3230
89	3230
90	3230
91	3230
92	3230
93	3230
94	3230
95	3230
96	3230
97	3230
98	3230
99	3230
100	3230
101	3217
102	3217
103	3217
104	3217
105	3217
106	3217
107	3217
108	3217
109	3217
110	3217
111	3217
112	3217
113	3217
114	3217
115	3091
116	3091
117	3091
118	3091
119	3091
120	3091
121	3091
122	3091
123	3091
124	3091
125	3091
126	3091
127	3091
128	3091
129	3091
130	3091
131	3091
132	3091
133	3091
134	3091
135	3091
136	3091
137	3091
138	3091
139	2937
140	2937
141	2937
142	2937
143	2937
144	2937
145	2937
146	2937
147	2937
148	2937
149	2937
150	2937
151	2937
152	2937
153	2937
154	2937
155	2937
156	2937
157	2937
158	2937
159	2937
160	2937
161	2937
162	2937
163	2937
164	2937
165	2937
166	2937
167	2937
168	2937
169	2937
170	2937
171	2937
172	2937
173	2937
174	2937
175	2937
176	2937
177	2937
178	2937
179	2937
180	2937
181	2937
182	2937
183	2937
184	2937
185	2937
186	2937
187	2937
188	2937
189	2937
190	2937
191	2937
192	2937
193	2937
194	2937
195	2937
196	2937
197	2937
198	2937
199	2937
