Iteracion 	 mejor fitness encontrado 
0	4032
1	4032
2	4032
3	4032
4	3917
5	3917
6	3917
7	3917
8	3812
9	3812
10	3812
11	3796
12	3796
13	3796
14	3796
15	3796
16	3796
17	3796
18	3796
19	3796
20	3796
21	3796
22	3796
23	3796
24	3796
25	3777
26	3453
27	3453
28	3453
29	3453
30	3453
31	3453
32	3453
33	3453
34	3453
35	3453
36	3453
37	3453
38	3453
39	3453
40	3453
41	3453
42	3453
43	3453
44	3453
45	3453
46	3453
47	3453
48	3453
49	3448
50	3448
51	3448
52	3448
53	3448
54	3448
55	3448
56	3448
57	3448
58	3448
59	3448
60	3385
61	3385
62	3385
63	3385
64	3385
65	3385
66	3385
67	3385
68	3385
69	3385
70	3385
71	3385
72	3385
73	3385
74	3385
75	3385
76	3385
77	3385
78	3385
79	3385
80	3385
81	3385
82	3385
83	3385
84	3385
85	3385
86	3385
87	3385
88	3385
89	3385
90	3385
91	3385
92	3385
93	3385
94	3385
95	3385
96	3370
97	3370
98	3370
99	3191
100	3191
101	3191
102	3191
103	3191
104	3191
105	3191
106	3191
107	3191
108	3191
109	3153
110	3153
111	3153
112	3153
113	3153
114	3153
115	3153
116	3153
117	3153
118	3153
119	3153
120	3153
121	3153
122	3153
123	3153
124	3153
125	3153
126	3153
127	3153
128	3153
129	3153
130	3153
131	3153
132	3153
133	3153
134	3153
135	3153
136	3153
137	3153
138	3153
139	3153
140	3075
141	3075
142	3075
143	3075
144	3075
145	3075
146	3075
147	3075
148	3075
149	3075
150	3075
151	3075
152	3075
153	3075
154	3075
155	3075
156	3075
157	3075
158	3075
159	3075
160	3075
161	3075
162	3075
163	3075
164	3075
165	3075
166	3075
167	3075
168	3075
169	3075
170	3075
171	3075
172	3075
173	3075
174	3075
175	3075
176	3075
177	3075
178	3075
179	3075
180	3075
181	3075
182	3075
183	3075
184	3075
185	3075
186	3075
187	3035
188	3035
189	3035
190	3035
191	3035
192	3035
193	3035
194	3035
195	3035
196	3035
197	3035
198	3035
199	3035
