Iteracion 	 mejor fitness encontrado 
0	4184
1	3912
2	3912
3	3912
4	3912
5	3912
6	3912
7	3912
8	3912
9	3912
10	3912
11	3910
12	3812
13	3729
14	3729
15	3729
16	3729
17	3729
18	3729
19	3729
20	3729
21	3729
22	3545
23	3545
24	3545
25	3545
26	3545
27	3430
28	3430
29	3430
30	3430
31	3430
32	3430
33	3430
34	3430
35	3430
36	3430
37	3430
38	3430
39	3430
40	3430
41	3430
42	3430
43	3430
44	3430
45	3430
46	3430
47	3430
48	3275
49	3275
50	3275
51	3275
52	3275
53	3275
54	3275
55	3275
56	3228
57	3228
58	3228
59	3228
60	3228
61	3166
62	3166
63	3152
64	3152
65	3152
66	3152
67	3065
68	3065
69	3065
70	3065
71	3065
72	3065
73	3065
74	3065
75	3065
76	3065
77	3065
78	3065
79	3065
80	3065
81	2862
82	2862
83	2862
84	2862
85	2862
86	2862
87	2862
88	2862
89	2862
90	2862
91	2862
92	2862
93	2862
94	2862
95	2862
96	2862
97	2862
98	2862
99	2862
100	2862
101	2862
102	2862
103	2862
104	2862
105	2862
106	2862
107	2862
108	2862
109	2862
110	2862
111	2789
112	2789
113	2789
114	2789
115	2721
116	2721
117	2721
118	2721
119	2721
120	2721
121	2721
122	2721
123	2721
124	2721
125	2721
126	2721
127	2721
128	2721
129	2721
130	2721
131	2693
132	2693
133	2693
134	2693
135	2693
136	2693
137	2693
138	2693
139	2693
140	2693
141	2693
142	2693
143	2693
144	2666
145	2666
146	2666
147	2666
148	2666
149	2666
150	2663
151	2663
152	2663
153	2663
154	2663
155	2663
156	2663
157	2613
158	2613
159	2613
160	2513
161	2513
162	2513
163	2513
164	2513
165	2513
166	2513
167	2513
168	2513
169	2513
170	2513
171	2513
172	2513
173	2513
174	2513
175	2513
176	2513
177	2513
178	2513
179	2513
180	2509
181	2509
182	2509
183	2509
184	2509
185	2509
186	2509
187	2509
188	2509
189	2509
190	2509
191	2509
192	2509
193	2509
194	2509
195	2509
196	2509
197	2509
198	2509
199	2509
