Iteracion 	 mejor fitness encontrado 
0	4041
1	4041
2	4041
3	4041
4	4041
5	4041
6	4041
7	4041
8	4041
9	4041
10	4031
11	4031
12	4031
13	3653
14	3560
15	3560
16	3560
17	3560
18	3560
19	3545
20	3545
21	3545
22	3545
23	3545
24	3320
25	3320
26	3320
27	3320
28	3320
29	3320
30	3320
31	3320
32	3320
33	3320
34	3199
35	3199
36	3199
37	3199
38	3199
39	3199
40	3199
41	3199
42	3199
43	3199
44	3199
45	3199
46	3199
47	3199
48	3199
49	3199
50	3199
51	3199
52	3199
53	3199
54	3199
55	3199
56	3199
57	3199
58	3197
59	3197
60	3197
61	3197
62	3197
63	3197
64	3197
65	3165
66	3165
67	3165
68	3153
69	3153
70	3153
71	3153
72	3153
73	3153
74	3153
75	3153
76	3153
77	3153
78	3153
79	3153
80	3153
81	3153
82	3153
83	3153
84	3153
85	3153
86	3153
87	3153
88	3153
89	3153
90	3153
91	3153
92	3153
93	3153
94	3153
95	3153
96	3153
97	3153
98	3153
99	3153
100	3135
101	3134
102	3134
103	3134
104	3108
105	2970
106	2970
107	2970
108	2970
109	2970
110	2706
111	2706
112	2706
113	2706
114	2706
115	2706
116	2706
117	2706
118	2706
119	2706
120	2706
121	2706
122	2706
123	2706
124	2706
125	2706
126	2706
127	2706
128	2706
129	2706
130	2706
131	2706
132	2706
133	2706
134	2706
135	2706
136	2706
137	2706
138	2706
139	2706
140	2706
141	2706
142	2706
143	2706
144	2706
145	2706
146	2706
147	2706
148	2706
149	2706
150	2706
151	2706
152	2706
153	2706
154	2606
155	2606
156	2606
157	2606
158	2606
159	2606
160	2606
161	2606
162	2538
163	2538
164	2538
165	2538
166	2538
167	2538
168	2538
169	2538
170	2538
171	2538
172	2538
173	2538
174	2538
175	2538
176	2538
177	2538
178	2538
179	2538
180	2538
181	2538
182	2538
183	2538
184	2538
185	2538
186	2538
187	2538
188	2464
189	2464
190	2464
191	2464
192	2464
193	2464
194	2464
195	2464
196	2464
197	2464
198	2356
199	2356
