Iteracion 	 mejor fitness encontrado 
0	4181
1	4181
2	4181
3	3913
4	3913
5	3913
6	3913
7	3913
8	3913
9	3913
10	3913
11	3913
12	3913
13	3556
14	3556
15	3556
16	3556
17	3556
18	3556
19	3556
20	3556
21	3556
22	3556
23	3556
24	3556
25	3556
26	3556
27	3556
28	3556
29	3543
30	3481
31	3481
32	3481
33	3365
34	3365
35	3365
36	3365
37	3365
38	3301
39	3301
40	3301
41	3301
42	3301
43	3301
44	3301
45	3301
46	3301
47	3301
48	3301
49	3301
50	3262
51	3262
52	3262
53	3262
54	3159
55	3159
56	2995
57	2995
58	2995
59	2995
60	2995
61	2995
62	2995
63	2995
64	2995
65	2995
66	2995
67	2995
68	2995
69	2995
70	2995
71	2995
72	2995
73	2995
74	2990
75	2990
76	2990
77	2990
78	2912
79	2912
80	2912
81	2912
82	2912
83	2912
84	2912
85	2912
86	2912
87	2912
88	2912
89	2912
90	2912
91	2912
92	2912
93	2912
94	2912
95	2912
96	2912
97	2807
98	2807
99	2807
100	2807
101	2807
102	2807
103	2807
104	2807
105	2807
106	2807
107	2807
108	2807
109	2807
110	2807
111	2807
112	2748
113	2748
114	2748
115	2748
116	2748
117	2748
118	2748
119	2748
120	2748
121	2748
122	2748
123	2748
124	2748
125	2748
126	2748
127	2748
128	2748
129	2748
130	2748
131	2748
132	2748
133	2748
134	2748
135	2748
136	2748
137	2748
138	2748
139	2748
140	2748
141	2748
142	2748
143	2748
144	2748
145	2748
146	2748
147	2748
148	2738
149	2738
150	2738
151	2738
152	2738
153	2738
154	2738
155	2738
156	2738
157	2515
158	2515
159	2515
160	2515
161	2515
162	2515
163	2515
164	2515
165	2515
166	2515
167	2515
168	2515
169	2515
170	2515
171	2515
172	2515
173	2515
174	2515
175	2515
176	2515
177	2515
178	2515
179	2515
180	2515
181	2515
182	2515
183	2515
184	2515
185	2515
186	2515
187	2515
188	2515
189	2515
190	2515
191	2515
192	2515
193	2515
194	2515
195	2515
196	2515
197	2515
198	2515
199	2515
