Iteracion 	 mejor fitness encontrado 
0	4294
1	4037
2	4037
3	3971
4	3971
5	3971
6	3971
7	3971
8	3765
9	3765
10	3765
11	3765
12	3765
13	3765
14	3765
15	3765
16	3765
17	3765
18	3765
19	3765
20	3341
21	3341
22	3341
23	3341
24	3341
25	3341
26	3341
27	3341
28	3341
29	3341
30	3341
31	3341
32	3341
33	3341
34	3341
35	3341
36	3341
37	3341
38	3341
39	3341
40	3273
41	3182
42	3182
43	3182
44	3182
45	3182
46	3182
47	3182
48	3182
49	3182
50	3182
51	3182
52	3182
53	3182
54	2860
55	2860
56	2860
57	2860
58	2860
59	2860
60	2860
61	2860
62	2860
63	2860
64	2860
65	2860
66	2860
67	2860
68	2860
69	2839
70	2839
71	2839
72	2839
73	2839
74	2839
75	2839
76	2751
77	2751
78	2751
79	2751
80	2751
81	2751
82	2751
83	2751
84	2751
85	2751
86	2751
87	2751
88	2751
89	2751
90	2751
91	2751
92	2751
93	2751
94	2751
95	2751
96	2751
97	2751
98	2751
99	2751
100	2751
101	2751
102	2751
103	2751
104	2751
105	2751
106	2635
107	2635
108	2635
109	2635
110	2635
111	2635
112	2635
113	2635
114	2635
115	2635
116	2635
117	2635
118	2635
119	2635
120	2635
121	2635
122	2635
123	2635
124	2635
125	2635
126	2635
127	2635
128	2635
129	2635
130	2635
131	2635
132	2635
133	2635
134	2635
135	2635
136	2635
137	2635
138	2635
139	2635
140	2635
141	2635
142	2630
143	2630
144	2630
145	2630
146	2630
147	2630
148	2630
149	2630
150	2630
151	2630
152	2630
153	2630
154	2630
155	2630
156	2630
157	2630
158	2630
159	2630
160	2630
161	2630
162	2630
163	2630
164	2630
165	2630
166	2630
167	2630
168	2630
169	2630
170	2630
171	2630
172	2630
173	2630
174	2630
175	2630
176	2630
177	2630
178	2630
179	2606
180	2606
181	2606
182	2606
183	2606
184	2606
185	2606
186	2606
187	2606
188	2606
189	2606
190	2606
191	2606
192	2606
193	2606
194	2606
195	2527
196	2527
197	2527
198	2527
199	2527
