Iteracion 	 mejor fitness encontrado 
0	4495
1	4198
2	4198
3	4198
4	3978
5	3978
6	3978
7	3885
8	3709
9	3709
10	3709
11	3709
12	3709
13	3709
14	3709
15	3709
16	3709
17	3709
18	3709
19	3709
20	3709
21	3709
22	3709
23	3709
24	3709
25	3709
26	3709
27	3709
28	3709
29	3568
30	3568
31	3568
32	3460
33	3460
34	3460
35	3436
36	3436
37	3436
38	3436
39	3436
40	3436
41	3436
42	3436
43	3436
44	3436
45	3436
46	3436
47	3436
48	3436
49	3436
50	3436
51	3436
52	3436
53	3436
54	3436
55	3436
56	3436
57	3436
58	3436
59	3436
60	3436
61	3436
62	3436
63	3436
64	3436
65	3436
66	3436
67	3436
68	3226
69	3226
70	3226
71	3226
72	3226
73	3226
74	3226
75	3226
76	3226
77	3226
78	3226
79	3226
80	3226
81	3226
82	3226
83	3226
84	3226
85	3226
86	2931
87	2931
88	2931
89	2931
90	2931
91	2931
92	2876
93	2876
94	2876
95	2876
96	2876
97	2876
98	2876
99	2876
100	2876
101	2876
102	2876
103	2876
104	2876
105	2876
106	2876
107	2876
108	2876
109	2876
110	2876
111	2876
112	2876
113	2876
114	2876
115	2876
116	2876
117	2876
118	2876
119	2876
120	2876
121	2876
122	2876
123	2876
124	2619
125	2619
126	2619
127	2619
128	2619
129	2619
130	2619
131	2619
132	2619
133	2619
134	2619
135	2619
136	2619
137	2619
138	2619
139	2619
140	2619
141	2619
142	2619
143	2619
144	2619
145	2579
146	2579
147	2579
148	2579
149	2579
150	2579
151	2579
152	2579
153	2579
154	2579
155	2579
156	2579
157	2579
158	2579
159	2579
160	2579
161	2579
162	2579
163	2579
164	2579
165	2579
166	2456
167	2456
168	2456
169	2456
170	2456
171	2456
172	2456
173	2456
174	2456
175	2456
176	2456
177	2456
178	2456
179	2456
180	2456
181	2456
182	2456
183	2456
184	2456
185	2456
186	2456
187	2456
188	2456
189	2456
190	2456
191	2456
192	2456
193	2456
194	2456
195	2456
196	2456
197	2456
198	2456
199	2456
