Iteracion 	 mejor fitness encontrado 
0	4428
1	4136
2	4136
3	4136
4	4136
5	4136
6	4136
7	4136
8	4136
9	4136
10	4105
11	4105
12	4105
13	3967
14	3890
15	3890
16	3890
17	3890
18	3890
19	3541
20	3541
21	3541
22	3541
23	3541
24	3541
25	3541
26	3541
27	3541
28	3541
29	3541
30	3541
31	3541
32	3541
33	3541
34	3541
35	3541
36	3541
37	3541
38	3541
39	3541
40	3541
41	3541
42	3541
43	3541
44	3541
45	3541
46	3541
47	3541
48	3541
49	3541
50	3541
51	3541
52	3541
53	3541
54	3541
55	3541
56	3541
57	3541
58	3541
59	3541
60	3541
61	3541
62	3541
63	3541
64	3541
65	3541
66	3541
67	3541
68	3541
69	3541
70	3365
71	3365
72	3365
73	3365
74	3365
75	3365
76	3365
77	3365
78	3365
79	3365
80	3365
81	3365
82	3365
83	3365
84	3365
85	3365
86	3365
87	3365
88	3365
89	3365
90	3365
91	3365
92	3365
93	3365
94	3365
95	3365
96	3365
97	3365
98	3365
99	3365
100	3365
101	3365
102	3365
103	3365
104	3365
105	3173
106	3173
107	3173
108	3173
109	3173
110	3173
111	3173
112	3173
113	3173
114	3173
115	3173
116	3173
117	3173
118	3173
119	3173
120	3173
121	3173
122	3173
123	3173
124	3173
125	3173
126	3074
127	3074
128	3074
129	3074
130	3074
131	3074
132	3074
133	3074
134	3038
135	3038
136	3038
137	3038
138	3038
139	3038
140	3038
141	3038
142	3038
143	3038
144	3038
145	3038
146	3038
147	3038
148	3038
149	3038
150	3038
151	3038
152	3038
153	3038
154	3038
155	3038
156	3038
157	3038
158	3038
159	3038
160	3038
161	3038
162	2997
163	2997
164	2997
165	2997
166	2997
167	2997
168	2997
169	2997
170	2997
171	2997
172	2997
173	2840
174	2840
175	2840
176	2840
177	2840
178	2840
179	2840
180	2840
181	2840
182	2840
183	2840
184	2840
185	2840
186	2840
187	2840
188	2840
189	2840
190	2840
191	2840
192	2840
193	2840
194	2840
195	2840
196	2840
197	2840
198	2840
199	2840
