Iteracion 	 mejor fitness encontrado 
0	4305
1	4074
2	4074
3	4074
4	4074
5	4074
6	4053
7	4053
8	4053
9	3465
10	3465
11	3465
12	3465
13	3465
14	3465
15	3465
16	3465
17	3465
18	3465
19	3465
20	3465
21	3465
22	3465
23	3465
24	3465
25	3465
26	3465
27	3465
28	3465
29	3465
30	3465
31	3465
32	3465
33	3465
34	3465
35	3465
36	3465
37	3222
38	3222
39	3222
40	3222
41	3222
42	3222
43	3222
44	3222
45	3222
46	3222
47	3222
48	3222
49	3222
50	3222
51	3222
52	3222
53	3222
54	3222
55	3222
56	3222
57	3222
58	3222
59	3222
60	3222
61	3210
62	3210
63	3210
64	3210
65	3210
66	3210
67	3210
68	3210
69	3210
70	3210
71	3210
72	3082
73	3082
74	3082
75	3082
76	3082
77	3082
78	3082
79	3082
80	3082
81	3082
82	3018
83	3018
84	3018
85	3018
86	3018
87	3018
88	2996
89	2996
90	2996
91	2957
92	2957
93	2957
94	2957
95	2957
96	2957
97	2957
98	2957
99	2957
100	2957
101	2957
102	2954
103	2954
104	2954
105	2954
106	2954
107	2954
108	2933
109	2933
110	2926
111	2926
112	2926
113	2926
114	2926
115	2926
116	2857
117	2857
118	2857
119	2857
120	2857
121	2857
122	2857
123	2857
124	2857
125	2857
126	2857
127	2857
128	2857
129	2857
130	2857
131	2857
132	2857
133	2857
134	2857
135	2857
136	2857
137	2857
138	2857
139	2857
140	2857
141	2857
142	2857
143	2857
144	2857
145	2857
146	2857
147	2857
148	2857
149	2857
150	2857
151	2857
152	2857
153	2857
154	2857
155	2857
156	2857
157	2833
158	2833
159	2833
160	2833
161	2833
162	2833
163	2833
164	2833
165	2833
166	2833
167	2833
168	2833
169	2833
170	2833
171	2833
172	2833
173	2833
174	2823
175	2823
176	2823
177	2823
178	2823
179	2823
180	2823
181	2823
182	2823
183	2823
184	2823
185	2823
186	2823
187	2823
188	2823
189	2823
190	2823
191	2823
192	2823
193	2823
194	2823
195	2823
196	2823
197	2823
198	2823
199	2823
