Iteracion 	 mejor fitness encontrado 
0	3620
1	3620
2	3620
3	3620
4	3620
5	3620
6	3620
7	3620
8	3620
9	3620
10	3620
11	3620
12	3620
13	3620
14	3620
15	3620
16	3620
17	3620
18	3620
19	3620
20	3620
21	3620
22	3571
23	3571
24	3571
25	3571
26	3571
27	3571
28	3571
29	3571
30	3571
31	3571
32	3571
33	3571
34	3571
35	3571
36	3571
37	3571
38	3571
39	3571
40	3571
41	3571
42	3571
43	3571
44	3571
45	3571
46	3571
47	3571
48	3571
49	3571
50	3571
51	3571
52	3571
53	3571
54	3571
55	3571
56	3571
57	3571
58	3566
59	3526
60	3526
61	3482
62	3379
63	3379
64	3379
65	3379
66	3379
67	3379
68	3379
69	3379
70	3379
71	3234
72	3234
73	3234
74	3234
75	3234
76	3234
77	3234
78	3234
79	3234
80	3234
81	2991
82	2991
83	2991
84	2991
85	2991
86	2927
87	2927
88	2927
89	2927
90	2927
91	2927
92	2927
93	2927
94	2927
95	2927
96	2927
97	2927
98	2927
99	2927
100	2927
101	2927
102	2927
103	2927
104	2927
105	2927
106	2927
107	2927
108	2927
109	2927
110	2927
111	2927
112	2927
113	2927
114	2927
115	2927
116	2927
117	2927
118	2927
119	2927
120	2927
121	2927
122	2927
123	2927
124	2927
125	2927
126	2927
127	2927
128	2927
129	2927
130	2927
131	2927
132	2927
133	2927
134	2927
135	2927
136	2927
137	2927
138	2927
139	2927
140	2927
141	2927
142	2874
143	2874
144	2874
145	2874
146	2874
147	2874
148	2874
149	2860
150	2860
151	2860
152	2860
153	2860
154	2842
155	2842
156	2842
157	2842
158	2842
159	2842
160	2842
161	2842
162	2842
163	2842
164	2842
165	2842
166	2842
167	2842
168	2842
169	2842
170	2842
171	2842
172	2842
173	2842
174	2842
175	2842
176	2842
177	2842
178	2842
179	2842
180	2842
181	2842
182	2842
183	2842
184	2842
185	2829
186	2829
187	2829
188	2829
189	2829
190	2829
191	2829
192	2829
193	2829
194	2829
195	2829
196	2829
197	2829
198	2829
199	2829
