Iteracion 	 mejor fitness encontrado 
0	4184
1	4061
2	4061
3	4061
4	4061
5	4003
6	4003
7	4003
8	4003
9	4003
10	4003
11	3869
12	3869
13	3869
14	3869
15	3869
16	3869
17	3869
18	3593
19	3593
20	3593
21	3593
22	3593
23	3593
24	3593
25	3593
26	3593
27	3593
28	3541
29	3541
30	3541
31	3541
32	3541
33	3541
34	3541
35	3541
36	3541
37	3541
38	3541
39	3541
40	3541
41	3541
42	3541
43	3541
44	3541
45	3541
46	3541
47	3541
48	3541
49	3541
50	3486
51	3486
52	3486
53	3486
54	3318
55	3318
56	3318
57	3318
58	3318
59	3318
60	3318
61	3318
62	3318
63	3318
64	3318
65	3318
66	3273
67	3273
68	3273
69	3273
70	3273
71	3273
72	3273
73	3273
74	3273
75	3273
76	3273
77	3122
78	3122
79	3122
80	3122
81	3122
82	3122
83	3122
84	3122
85	3122
86	3122
87	3122
88	3122
89	3122
90	3122
91	3122
92	3122
93	3122
94	3122
95	3122
96	3122
97	3002
98	3002
99	3002
100	3002
101	3002
102	3002
103	3002
104	3002
105	3002
106	3002
107	3002
108	3002
109	3002
110	2983
111	2983
112	2983
113	2983
114	2983
115	2983
116	2900
117	2900
118	2900
119	2900
120	2900
121	2900
122	2900
123	2900
124	2900
125	2900
126	2900
127	2900
128	2900
129	2900
130	2900
131	2900
132	2900
133	2900
134	2879
135	2879
136	2879
137	2879
138	2879
139	2879
140	2879
141	2879
142	2867
143	2867
144	2864
145	2864
146	2864
147	2864
148	2864
149	2864
150	2864
151	2864
152	2864
153	2864
154	2864
155	2864
156	2864
157	2864
158	2824
159	2824
160	2824
161	2824
162	2789
163	2789
164	2774
165	2774
166	2774
167	2774
168	2774
169	2774
170	2764
171	2764
172	2764
173	2737
174	2737
175	2737
176	2737
177	2737
178	2737
179	2737
180	2737
181	2622
182	2622
183	2622
184	2622
185	2622
186	2622
187	2622
188	2622
189	2622
190	2622
191	2622
192	2622
193	2622
194	2622
195	2622
196	2622
197	2622
198	2622
199	2622
