Iteracion 	 mejor fitness encontrado 
0	4521
1	4131
2	3930
3	3930
4	3880
5	3880
6	3717
7	3717
8	3717
9	3717
10	3717
11	3717
12	3717
13	3717
14	3717
15	3717
16	3717
17	3717
18	3717
19	3683
20	3683
21	3683
22	3683
23	3683
24	3683
25	3683
26	3683
27	3683
28	3683
29	3683
30	3683
31	3683
32	3683
33	3677
34	3677
35	3677
36	3677
37	3677
38	3677
39	3677
40	3245
41	3245
42	3245
43	3245
44	3245
45	3245
46	3245
47	3245
48	3245
49	3245
50	3245
51	3245
52	3245
53	3245
54	3245
55	3245
56	3245
57	3245
58	3245
59	3245
60	3245
61	3245
62	3245
63	3245
64	3245
65	3245
66	3245
67	3245
68	3245
69	3245
70	3245
71	3245
72	3245
73	3245
74	3245
75	3245
76	3245
77	3245
78	3245
79	3245
80	3245
81	3245
82	3245
83	3245
84	3245
85	3245
86	3245
87	3245
88	3245
89	3245
90	3245
91	3245
92	3245
93	3245
94	3245
95	3245
96	3245
97	3245
98	3141
99	3141
100	3141
101	3141
102	3141
103	3141
104	3128
105	3128
106	3092
107	3092
108	3092
109	3092
110	3092
111	3092
112	3092
113	2971
114	2971
115	2971
116	2971
117	2971
118	2971
119	2971
120	2971
121	2971
122	2971
123	2971
124	2971
125	2971
126	2971
127	2971
128	2971
129	2971
130	2971
131	2971
132	2971
133	2971
134	2971
135	2971
136	2971
137	2971
138	2963
139	2963
140	2963
141	2884
142	2884
143	2884
144	2884
145	2884
146	2884
147	2884
148	2884
149	2884
150	2884
151	2884
152	2884
153	2881
154	2773
155	2773
156	2773
157	2773
158	2773
159	2773
160	2773
161	2650
162	2650
163	2650
164	2650
165	2650
166	2650
167	2650
168	2650
169	2650
170	2650
171	2650
172	2650
173	2650
174	2650
175	2650
176	2650
177	2650
178	2650
179	2650
180	2650
181	2650
182	2650
183	2650
184	2650
185	2650
186	2650
187	2650
188	2650
189	2650
190	2650
191	2650
192	2650
193	2650
194	2650
195	2650
196	2650
197	2650
198	2650
199	2650
