Iteracion 	 mejor fitness encontrado 
0	4373
1	4097
2	4097
3	4097
4	4097
5	4097
6	3757
7	3757
8	3757
9	3757
10	3757
11	3757
12	3757
13	3757
14	3757
15	3757
16	3757
17	3742
18	3742
19	3742
20	3678
21	3662
22	3662
23	3662
24	3448
25	3345
26	3345
27	3345
28	3345
29	3345
30	3345
31	3345
32	3345
33	3345
34	3345
35	3345
36	3345
37	3345
38	3345
39	3345
40	3345
41	3282
42	3282
43	3282
44	3282
45	3282
46	3282
47	3282
48	3282
49	3282
50	3282
51	3282
52	3282
53	3282
54	3282
55	3282
56	3282
57	3282
58	3282
59	3282
60	3097
61	3097
62	3097
63	3097
64	3097
65	3097
66	3097
67	3097
68	3097
69	3097
70	3097
71	3097
72	3097
73	3097
74	3097
75	3097
76	3097
77	3097
78	3097
79	3097
80	3067
81	3067
82	3067
83	3067
84	3067
85	3067
86	3067
87	3067
88	3067
89	3067
90	3067
91	3067
92	3067
93	3067
94	3067
95	3067
96	3067
97	3067
98	3067
99	3067
100	3067
101	3067
102	3067
103	3067
104	3067
105	3067
106	3067
107	3067
108	3067
109	3067
110	3067
111	3067
112	3067
113	2866
114	2866
115	2866
116	2866
117	2866
118	2866
119	2866
120	2866
121	2866
122	2866
123	2866
124	2866
125	2866
126	2846
127	2846
128	2846
129	2846
130	2846
131	2846
132	2846
133	2846
134	2846
135	2846
136	2846
137	2846
138	2846
139	2846
140	2846
141	2846
142	2846
143	2846
144	2846
145	2846
146	2846
147	2846
148	2846
149	2846
150	2846
151	2846
152	2846
153	2846
154	2846
155	2846
156	2846
157	2846
158	2735
159	2563
160	2563
161	2563
162	2563
163	2563
164	2563
165	2563
166	2563
167	2563
168	2563
169	2563
170	2533
171	2533
172	2533
173	2533
174	2533
175	2533
176	2533
177	2533
178	2533
179	2533
180	2518
181	2518
182	2518
183	2359
184	2359
185	2359
186	2359
187	2359
188	2359
189	2359
190	2359
191	2359
192	2359
193	2359
194	2359
195	2359
196	2359
197	2359
198	2359
199	2359
