Iteracion 	 mejor fitness encontrado 
0	3803
1	3692
2	3692
3	3692
4	3692
5	3692
6	3692
7	3692
8	3692
9	3692
10	3692
11	3692
12	3692
13	3692
14	3692
15	3692
16	3692
17	3692
18	3692
19	3544
20	3544
21	3544
22	3544
23	3544
24	3544
25	3544
26	3531
27	3531
28	3498
29	3498
30	3498
31	3498
32	3498
33	3419
34	3419
35	3419
36	3419
37	3419
38	3419
39	3419
40	3396
41	3396
42	3396
43	3396
44	3396
45	3396
46	3210
47	3210
48	3210
49	3210
50	3210
51	3210
52	3133
53	3133
54	3133
55	3133
56	3133
57	3133
58	3089
59	3089
60	3089
61	3089
62	3018
63	3018
64	3018
65	3018
66	2964
67	2964
68	2964
69	2964
70	2964
71	2964
72	2964
73	2964
74	2964
75	2915
76	2915
77	2915
78	2915
79	2915
80	2874
81	2874
82	2862
83	2862
84	2862
85	2733
86	2733
87	2733
88	2733
89	2733
90	2733
91	2733
92	2733
93	2733
94	2733
95	2733
96	2733
97	2733
98	2733
99	2733
100	2733
101	2733
102	2733
103	2733
104	2733
105	2733
106	2733
107	2733
108	2733
109	2733
110	2733
111	2733
112	2733
113	2733
114	2733
115	2733
116	2733
117	2733
118	2733
119	2733
120	2733
121	2733
122	2733
123	2733
124	2733
125	2733
126	2733
127	2733
128	2733
129	2733
130	2680
131	2680
132	2680
133	2680
134	2680
135	2680
136	2680
137	2680
138	2680
139	2680
140	2680
141	2680
142	2680
143	2680
144	2680
145	2680
146	2680
147	2680
148	2680
149	2680
150	2680
151	2680
152	2680
153	2680
154	2680
155	2680
156	2680
157	2680
158	2680
159	2680
160	2680
161	2680
162	2680
163	2680
164	2680
165	2680
166	2680
167	2680
168	2656
169	2656
170	2656
171	2656
172	2656
173	2656
174	2656
175	2656
176	2656
177	2656
178	2656
179	2587
180	2587
181	2587
182	2587
183	2587
184	2587
185	2587
186	2587
187	2587
188	2587
189	2587
190	2587
191	2587
192	2587
193	2587
194	2587
195	2587
196	2587
197	2587
198	2587
199	2587
