Iteracion 	 mejor fitness encontrado 
0	4236
1	3353
2	3353
3	3353
4	3353
5	3353
6	3353
7	3353
8	3353
9	3353
10	3353
11	3353
12	3353
13	3353
14	3353
15	3353
16	3353
17	3353
18	3353
19	3353
20	3353
21	3353
22	3353
23	3353
24	3353
25	3353
26	3353
27	3353
28	3353
29	3353
30	3353
31	3353
32	3353
33	3353
34	3353
35	3353
36	3353
37	3353
38	3353
39	3353
40	3353
41	3348
42	3348
43	3348
44	3325
45	3325
46	3325
47	3322
48	3322
49	3098
50	3098
51	3098
52	3098
53	3098
54	3096
55	3096
56	3096
57	3096
58	3096
59	2978
60	2978
61	2978
62	2978
63	2978
64	2978
65	2978
66	2978
67	2978
68	2978
69	2978
70	2978
71	2978
72	2978
73	2978
74	2978
75	2978
76	2978
77	2978
78	2978
79	2978
80	2925
81	2925
82	2925
83	2925
84	2925
85	2925
86	2925
87	2925
88	2925
89	2925
90	2925
91	2820
92	2820
93	2820
94	2820
95	2820
96	2820
97	2820
98	2820
99	2820
100	2820
101	2820
102	2820
103	2820
104	2820
105	2820
106	2820
107	2820
108	2820
109	2817
110	2800
111	2741
112	2741
113	2741
114	2741
115	2675
116	2675
117	2675
118	2675
119	2675
120	2675
121	2675
122	2675
123	2675
124	2675
125	2675
126	2675
127	2675
128	2675
129	2675
130	2675
131	2675
132	2675
133	2675
134	2675
135	2675
136	2675
137	2675
138	2675
139	2675
140	2675
141	2675
142	2675
143	2615
144	2615
145	2615
146	2615
147	2615
148	2615
149	2615
150	2615
151	2615
152	2615
153	2615
154	2615
155	2615
156	2615
157	2615
158	2615
159	2615
160	2615
161	2615
162	2615
163	2615
164	2615
165	2615
166	2615
167	2615
168	2615
169	2615
170	2591
171	2591
172	2591
173	2591
174	2591
175	2591
176	2591
177	2591
178	2591
179	2591
180	2554
181	2554
182	2452
183	2452
184	2452
185	2452
186	2452
187	2452
188	2452
189	2452
190	2452
191	2452
192	2452
193	2452
194	2452
195	2452
196	2452
197	2452
198	2452
199	2452
