Iteracion 	 mejor fitness encontrado 
0	4302
1	4139
2	3605
3	3605
4	3605
5	3605
6	3605
7	3605
8	3605
9	3605
10	3605
11	3605
12	3605
13	3605
14	3605
15	3605
16	3569
17	3569
18	3569
19	3569
20	3569
21	3569
22	3246
23	3246
24	3246
25	3246
26	3246
27	3246
28	3246
29	3246
30	3246
31	3246
32	3246
33	3246
34	3246
35	3246
36	3246
37	3246
38	3246
39	3246
40	3246
41	3206
42	3206
43	3206
44	3206
45	3206
46	3206
47	3206
48	3117
49	3117
50	3117
51	3117
52	3117
53	3117
54	3117
55	3117
56	3117
57	2981
58	2981
59	2981
60	2981
61	2981
62	2981
63	2981
64	2981
65	2981
66	2981
67	2981
68	2981
69	2981
70	2981
71	2858
72	2858
73	2858
74	2858
75	2858
76	2858
77	2858
78	2858
79	2858
80	2858
81	2793
82	2793
83	2793
84	2793
85	2793
86	2712
87	2712
88	2712
89	2712
90	2712
91	2712
92	2712
93	2712
94	2712
95	2712
96	2712
97	2712
98	2712
99	2712
100	2712
101	2712
102	2712
103	2712
104	2712
105	2712
106	2712
107	2712
108	2712
109	2712
110	2712
111	2712
112	2712
113	2712
114	2712
115	2712
116	2712
117	2712
118	2712
119	2712
120	2712
121	2712
122	2680
123	2680
124	2680
125	2680
126	2680
127	2680
128	2680
129	2680
130	2680
131	2680
132	2680
133	2680
134	2680
135	2680
136	2680
137	2680
138	2680
139	2680
140	2680
141	2680
142	2680
143	2677
144	2677
145	2677
146	2677
147	2627
148	2627
149	2627
150	2627
151	2627
152	2627
153	2627
154	2627
155	2627
156	2627
157	2627
158	2627
159	2627
160	2627
161	2627
162	2581
163	2581
164	2581
165	2581
166	2581
167	2581
168	2581
169	2581
170	2581
171	2581
172	2581
173	2581
174	2581
175	2581
176	2581
177	2581
178	2581
179	2581
180	2581
181	2581
182	2581
183	2581
184	2581
185	2581
186	2524
187	2524
188	2524
189	2524
190	2524
191	2524
192	2524
193	2524
194	2524
195	2524
196	2524
197	2524
198	2524
199	2524
