Iteracion 	 mejor fitness encontrado 
0	4601
1	3827
2	3827
3	3827
4	3827
5	3253
6	3253
7	3253
8	3253
9	3253
10	3253
11	3253
12	3253
13	3253
14	3253
15	3253
16	3253
17	3253
18	3253
19	3253
20	3253
21	3253
22	3253
23	3253
24	3253
25	3164
26	3164
27	3164
28	3164
29	3164
30	3164
31	3164
32	3164
33	3164
34	3164
35	3164
36	3164
37	3164
38	3164
39	3164
40	3164
41	3164
42	3032
43	3032
44	3032
45	3032
46	3032
47	3032
48	3032
49	3032
50	3032
51	3032
52	3032
53	3032
54	3032
55	3032
56	2929
57	2929
58	2929
59	2929
60	2929
61	2929
62	2929
63	2929
64	2929
65	2929
66	2929
67	2875
68	2842
69	2842
70	2842
71	2842
72	2837
73	2837
74	2837
75	2837
76	2837
77	2837
78	2837
79	2837
80	2688
81	2688
82	2688
83	2673
84	2673
85	2673
86	2673
87	2620
88	2620
89	2620
90	2620
91	2620
92	2620
93	2620
94	2620
95	2620
96	2620
97	2620
98	2620
99	2620
100	2620
101	2620
102	2620
103	2620
104	2620
105	2620
106	2620
107	2620
108	2620
109	2620
110	2620
111	2620
112	2620
113	2620
114	2620
115	2620
116	2620
117	2620
118	2620
119	2620
120	2620
121	2620
122	2620
123	2620
124	2620
125	2618
126	2618
127	2618
128	2618
129	2618
130	2618
131	2618
132	2618
133	2618
134	2618
135	2618
136	2607
137	2607
138	2607
139	2607
140	2607
141	2564
142	2564
143	2545
144	2545
145	2545
146	2545
147	2545
148	2545
149	2545
150	2545
151	2545
152	2545
153	2545
154	2545
155	2545
156	2545
157	2545
158	2493
159	2493
160	2493
161	2493
162	2493
163	2404
164	2404
165	2404
166	2404
167	2404
168	2404
169	2359
170	2359
171	2359
172	2359
173	2359
174	2359
175	2359
176	2359
177	2359
178	2359
179	2359
180	2359
181	2359
182	2359
183	2359
184	2359
185	2359
186	2359
187	2359
188	2359
189	2359
190	2359
191	2359
192	2359
193	2359
194	2359
195	2359
196	2359
197	2359
198	2359
199	2359
