Iteracion 	 mejor fitness encontrado 
0	3934
1	3934
2	3934
3	3894
4	3894
5	3894
6	3894
7	3894
8	3894
9	3894
10	3894
11	3894
12	3826
13	3826
14	3826
15	3826
16	3826
17	3826
18	3826
19	3826
20	3826
21	3826
22	3826
23	3614
24	3614
25	3614
26	3614
27	3614
28	3614
29	3614
30	3614
31	3614
32	3614
33	3408
34	3408
35	3408
36	3408
37	3408
38	3408
39	3408
40	3408
41	3408
42	3408
43	3058
44	3058
45	3058
46	3058
47	3058
48	3058
49	3058
50	3058
51	3058
52	3058
53	3058
54	3058
55	3058
56	3058
57	3058
58	3058
59	3058
60	3058
61	3058
62	3058
63	3058
64	3058
65	3058
66	3058
67	3058
68	3058
69	3058
70	3058
71	3058
72	3058
73	3058
74	3058
75	3058
76	3058
77	3058
78	2802
79	2802
80	2802
81	2802
82	2802
83	2802
84	2802
85	2802
86	2802
87	2802
88	2802
89	2802
90	2802
91	2802
92	2802
93	2802
94	2802
95	2727
96	2727
97	2727
98	2727
99	2727
100	2727
101	2727
102	2727
103	2727
104	2727
105	2727
106	2727
107	2727
108	2727
109	2727
110	2727
111	2727
112	2727
113	2727
114	2727
115	2727
116	2727
117	2727
118	2727
119	2727
120	2727
121	2727
122	2727
123	2727
124	2727
125	2727
126	2727
127	2727
128	2715
129	2700
130	2700
131	2700
132	2700
133	2700
134	2700
135	2700
136	2700
137	2633
138	2633
139	2633
140	2633
141	2633
142	2633
143	2633
144	2633
145	2633
146	2633
147	2633
148	2633
149	2633
150	2633
151	2633
152	2633
153	2588
154	2588
155	2588
156	2588
157	2588
158	2588
159	2588
160	2588
161	2588
162	2588
163	2588
164	2588
165	2588
166	2588
167	2588
168	2588
169	2588
170	2588
171	2588
172	2588
173	2588
174	2588
175	2588
176	2517
177	2517
178	2517
179	2517
180	2517
181	2517
182	2517
183	2517
184	2517
185	2517
186	2517
187	2517
188	2517
189	2517
190	2517
191	2517
192	2517
193	2517
194	2517
195	2517
196	2517
197	2517
198	2517
199	2517
