Iteracion 	 mejor fitness encontrado 
0	3991
1	3991
2	3991
3	3991
4	3991
5	3991
6	3991
7	3991
8	3991
9	3991
10	3991
11	3991
12	3991
13	3991
14	3979
15	3979
16	3757
17	3757
18	3757
19	3757
20	3757
21	3757
22	3757
23	3757
24	3757
25	3757
26	3757
27	3757
28	3757
29	3757
30	3757
31	3757
32	3757
33	3757
34	3757
35	3664
36	3664
37	3664
38	3664
39	3664
40	3664
41	3664
42	3664
43	3664
44	3664
45	3664
46	3664
47	3664
48	3664
49	3664
50	3664
51	3664
52	3664
53	3664
54	3664
55	3324
56	3324
57	3324
58	3324
59	3324
60	3324
61	3324
62	3324
63	3324
64	3324
65	3324
66	3324
67	3324
68	3324
69	3324
70	3324
71	3324
72	3324
73	3324
74	3324
75	3324
76	3324
77	3324
78	3324
79	3324
80	3324
81	3324
82	3324
83	3324
84	3324
85	3324
86	3324
87	3324
88	3324
89	3324
90	3324
91	3324
92	3324
93	3324
94	3168
95	3168
96	3168
97	3168
98	3168
99	3168
100	3168
101	3168
102	3168
103	3168
104	3168
105	3168
106	3168
107	3168
108	2774
109	2774
110	2774
111	2774
112	2774
113	2774
114	2774
115	2774
116	2774
117	2774
118	2774
119	2774
120	2774
121	2774
122	2774
123	2774
124	2774
125	2774
126	2774
127	2774
128	2774
129	2774
130	2774
131	2774
132	2774
133	2774
134	2774
135	2774
136	2774
137	2774
138	2774
139	2774
140	2774
141	2774
142	2774
143	2774
144	2774
145	2774
146	2774
147	2774
148	2774
149	2774
150	2774
151	2774
152	2774
153	2774
154	2774
155	2676
156	2676
157	2676
158	2676
159	2676
160	2676
161	2601
162	2601
163	2601
164	2601
165	2601
166	2601
167	2601
168	2601
169	2601
170	2601
171	2601
172	2601
173	2601
174	2601
175	2601
176	2601
177	2601
178	2601
179	2601
180	2601
181	2601
182	2601
183	2601
184	2601
185	2501
186	2501
187	2501
188	2501
189	2501
190	2501
191	2501
192	2501
193	2501
194	2501
195	2501
196	2501
197	2501
198	2501
199	2501
