Iteracion 	 mejor fitness encontrado 
0	4443
1	4435
2	4233
3	4202
4	4202
5	3761
6	3549
7	3549
8	3549
9	3549
10	3549
11	3549
12	3549
13	3549
14	3549
15	3549
16	3549
17	3549
18	3549
19	3549
20	3549
21	3549
22	3549
23	3549
24	3549
25	3549
26	3549
27	3549
28	3549
29	3549
30	3549
31	3549
32	3549
33	3549
34	3549
35	3549
36	3549
37	3549
38	3549
39	3549
40	3549
41	3507
42	3484
43	3428
44	3310
45	3310
46	3310
47	3310
48	3310
49	3310
50	3241
51	3241
52	3176
53	3176
54	3176
55	3176
56	3176
57	3176
58	3176
59	3176
60	3176
61	3176
62	3176
63	3176
64	3176
65	3176
66	3166
67	3154
68	3154
69	3154
70	3042
71	3042
72	3042
73	3042
74	3042
75	3042
76	3042
77	3042
78	3042
79	3042
80	3042
81	3042
82	3042
83	3042
84	2968
85	2968
86	2968
87	2968
88	2968
89	2968
90	2968
91	2844
92	2844
93	2844
94	2844
95	2844
96	2844
97	2844
98	2844
99	2844
100	2844
101	2844
102	2797
103	2797
104	2797
105	2797
106	2797
107	2797
108	2797
109	2797
110	2797
111	2797
112	2749
113	2749
114	2749
115	2749
116	2718
117	2718
118	2718
119	2718
120	2718
121	2718
122	2718
123	2718
124	2718
125	2718
126	2718
127	2718
128	2718
129	2718
130	2656
131	2656
132	2656
133	2656
134	2656
135	2656
136	2656
137	2656
138	2656
139	2656
140	2656
141	2656
142	2656
143	2656
144	2656
145	2656
146	2656
147	2656
148	2656
149	2656
150	2656
151	2574
152	2574
153	2574
154	2574
155	2574
156	2574
157	2574
158	2574
159	2574
160	2574
161	2574
162	2574
163	2542
164	2542
165	2542
166	2542
167	2542
168	2542
169	2542
170	2542
171	2542
172	2542
173	2542
174	2542
175	2542
176	2542
177	2542
178	2542
179	2542
180	2542
181	2542
182	2542
183	2542
184	2542
185	2542
186	2542
187	2542
188	2542
189	2542
190	2542
191	2542
192	2542
193	2542
194	2542
195	2542
196	2542
197	2542
198	2542
199	2542
