Iteracion 	 mejor fitness encontrado 
0	4487
1	3910
2	3910
3	3910
4	3771
5	3771
6	3771
7	3771
8	3771
9	3771
10	3771
11	3771
12	3771
13	3771
14	3662
15	3662
16	3662
17	3662
18	3662
19	3662
20	3662
21	3662
22	3662
23	3662
24	3662
25	3662
26	3662
27	3662
28	3662
29	3662
30	3662
31	3662
32	3662
33	3662
34	3662
35	3662
36	3662
37	3510
38	3510
39	3420
40	3420
41	3420
42	3420
43	3420
44	3420
45	3420
46	3420
47	3420
48	3420
49	3420
50	3420
51	3420
52	3420
53	3420
54	3420
55	3303
56	3303
57	3303
58	3295
59	3295
60	3295
61	3274
62	3274
63	3274
64	3274
65	3274
66	3274
67	3274
68	3274
69	3260
70	3260
71	3260
72	3208
73	3208
74	3208
75	3018
76	3018
77	3018
78	3018
79	3018
80	3018
81	3018
82	3018
83	3018
84	2987
85	2987
86	2804
87	2804
88	2804
89	2804
90	2804
91	2804
92	2804
93	2804
94	2804
95	2804
96	2804
97	2804
98	2804
99	2804
100	2804
101	2804
102	2804
103	2804
104	2804
105	2804
106	2804
107	2804
108	2804
109	2728
110	2728
111	2728
112	2685
113	2685
114	2685
115	2685
116	2685
117	2685
118	2685
119	2685
120	2685
121	2587
122	2518
123	2518
124	2518
125	2518
126	2518
127	2518
128	2518
129	2518
130	2518
131	2518
132	2518
133	2518
134	2518
135	2518
136	2518
137	2518
138	2518
139	2518
140	2518
141	2518
142	2518
143	2518
144	2518
145	2518
146	2518
147	2518
148	2518
149	2518
150	2518
151	2518
152	2518
153	2518
154	2502
155	2502
156	2502
157	2502
158	2502
159	2502
160	2502
161	2502
162	2502
163	2502
164	2502
165	2502
166	2502
167	2502
168	2502
169	2356
170	2356
171	2356
172	2356
173	2356
174	2356
175	2356
176	2356
177	2356
178	2356
179	2356
180	2356
181	2356
182	2356
183	2356
184	2356
185	2356
186	2356
187	2356
188	2356
189	2356
190	2356
191	2356
192	2356
193	2356
194	2356
195	2356
196	2356
197	2356
198	2356
199	2356
