Iteracion 	 mejor fitness encontrado 
0	4040
1	4040
2	4040
3	4040
4	4040
5	4040
6	3842
7	3755
8	3755
9	3755
10	3755
11	3755
12	3755
13	3755
14	3755
15	3755
16	3755
17	3755
18	3755
19	3755
20	3755
21	3755
22	3588
23	3588
24	3588
25	3588
26	3588
27	3588
28	3588
29	3588
30	3588
31	3588
32	3588
33	3588
34	3588
35	3588
36	3588
37	3588
38	3588
39	3588
40	3588
41	3588
42	3588
43	3542
44	3542
45	3537
46	3537
47	3537
48	3537
49	3537
50	3537
51	3537
52	3537
53	3537
54	3537
55	3340
56	3340
57	3340
58	3340
59	3340
60	3340
61	3340
62	3340
63	3340
64	3340
65	3340
66	3340
67	3340
68	3340
69	3340
70	3340
71	3340
72	3340
73	3340
74	3317
75	3317
76	3317
77	3317
78	3317
79	3317
80	3097
81	3097
82	3097
83	3097
84	3097
85	3097
86	3097
87	3097
88	3097
89	3097
90	3097
91	3097
92	3097
93	3047
94	3047
95	3047
96	2991
97	2943
98	2943
99	2943
100	2943
101	2943
102	2943
103	2943
104	2943
105	2943
106	2943
107	2943
108	2943
109	2943
110	2930
111	2930
112	2930
113	2901
114	2843
115	2843
116	2843
117	2843
118	2843
119	2816
120	2816
121	2816
122	2816
123	2816
124	2816
125	2816
126	2816
127	2816
128	2816
129	2797
130	2797
131	2793
132	2793
133	2793
134	2793
135	2793
136	2793
137	2793
138	2793
139	2793
140	2793
141	2699
142	2699
143	2699
144	2699
145	2699
146	2699
147	2699
148	2699
149	2699
150	2699
151	2699
152	2699
153	2699
154	2699
155	2699
156	2699
157	2699
158	2699
159	2693
160	2693
161	2693
162	2693
163	2693
164	2693
165	2693
166	2693
167	2693
168	2693
169	2693
170	2693
171	2693
172	2693
173	2693
174	2693
175	2693
176	2693
177	2693
178	2693
179	2693
180	2693
181	2693
182	2693
183	2693
184	2693
185	2693
186	2693
187	2693
188	2693
189	2693
190	2693
191	2693
192	2660
193	2660
194	2660
195	2660
196	2660
197	2660
198	2660
199	2660
