Iteracion 	 mejor fitness encontrado 
0	4774
1	4184
2	4065
3	4065
4	4035
5	4035
6	4035
7	3825
8	3825
9	3636
10	3636
11	3636
12	3636
13	3636
14	3636
15	3636
16	3636
17	3636
18	3636
19	3636
20	3636
21	3636
22	3636
23	3636
24	3636
25	3636
26	3636
27	3583
28	3583
29	3583
30	3583
31	3583
32	3583
33	3583
34	3583
35	3583
36	3583
37	3583
38	3583
39	3583
40	3583
41	3583
42	3583
43	3583
44	3578
45	3578
46	3571
47	3571
48	3571
49	3571
50	3571
51	3519
52	3519
53	3519
54	3519
55	3284
56	3284
57	3284
58	3284
59	3284
60	3284
61	3284
62	3284
63	3284
64	3284
65	3284
66	3284
67	3284
68	3284
69	3232
70	3232
71	3232
72	3232
73	3232
74	3125
75	3125
76	3037
77	3037
78	3037
79	3037
80	3037
81	3037
82	3037
83	3037
84	3037
85	3037
86	3037
87	3037
88	3037
89	3037
90	3037
91	3037
92	3037
93	3037
94	3037
95	3037
96	3037
97	3014
98	3014
99	3014
100	3014
101	3014
102	3014
103	3014
104	3014
105	3014
106	3014
107	3014
108	3014
109	3014
110	3014
111	3014
112	3014
113	2994
114	2994
115	2994
116	2994
117	2994
118	2891
119	2891
120	2891
121	2891
122	2891
123	2891
124	2891
125	2891
126	2891
127	2891
128	2891
129	2891
130	2782
131	2782
132	2782
133	2747
134	2747
135	2747
136	2747
137	2747
138	2747
139	2747
140	2747
141	2747
142	2747
143	2747
144	2747
145	2747
146	2747
147	2747
148	2747
149	2730
150	2730
151	2730
152	2730
153	2730
154	2730
155	2678
156	2678
157	2678
158	2678
159	2678
160	2678
161	2678
162	2678
163	2678
164	2678
165	2678
166	2678
167	2678
168	2678
169	2678
170	2678
171	2678
172	2678
173	2678
174	2678
175	2678
176	2672
177	2672
178	2672
179	2672
180	2672
181	2672
182	2672
183	2672
184	2672
185	2669
186	2669
187	2669
188	2669
189	2669
190	2669
191	2669
192	2669
193	2669
194	2669
195	2669
196	2669
197	2669
198	2669
199	2669
