Iteracion 	 mejor fitness encontrado 
0	4421
1	4082
2	4082
3	3996
4	3996
5	3996
6	3873
7	3873
8	3873
9	3873
10	3873
11	3873
12	3794
13	3794
14	3794
15	3732
16	3732
17	3732
18	3732
19	3732
20	3732
21	3732
22	3732
23	3641
24	3641
25	3166
26	3166
27	3166
28	3166
29	3166
30	3166
31	3166
32	3166
33	3166
34	3166
35	3166
36	3166
37	3166
38	3166
39	3166
40	3166
41	3166
42	3166
43	3166
44	3166
45	3166
46	3166
47	3166
48	3166
49	3166
50	3166
51	3166
52	3009
53	3009
54	3009
55	3009
56	3009
57	3009
58	3009
59	3009
60	3009
61	3009
62	3009
63	3009
64	3009
65	3009
66	3009
67	3009
68	3009
69	3009
70	3009
71	3009
72	3009
73	3009
74	3009
75	3009
76	3009
77	3009
78	3009
79	3009
80	3009
81	3009
82	3009
83	3009
84	2975
85	2975
86	2975
87	2975
88	2975
89	2975
90	2855
91	2855
92	2855
93	2855
94	2855
95	2855
96	2855
97	2855
98	2855
99	2855
100	2855
101	2855
102	2855
103	2855
104	2855
105	2800
106	2800
107	2800
108	2800
109	2678
110	2678
111	2678
112	2678
113	2678
114	2678
115	2678
116	2672
117	2672
118	2672
119	2672
120	2672
121	2672
122	2672
123	2672
124	2672
125	2672
126	2672
127	2672
128	2672
129	2672
130	2672
131	2672
132	2672
133	2672
134	2672
135	2649
136	2649
137	2649
138	2649
139	2649
140	2649
141	2649
142	2649
143	2548
144	2548
145	2548
146	2548
147	2548
148	2548
149	2548
150	2548
151	2548
152	2548
153	2548
154	2548
155	2548
156	2548
157	2548
158	2548
159	2548
160	2548
161	2548
162	2548
163	2548
164	2548
165	2548
166	2548
167	2548
168	2548
169	2548
170	2467
171	2467
172	2467
173	2467
174	2467
175	2467
176	2467
177	2467
178	2467
179	2467
180	2467
181	2467
182	2467
183	2467
184	2467
185	2467
186	2467
187	2467
188	2467
189	2467
190	2467
191	2467
192	2467
193	2467
194	2467
195	2467
196	2467
197	2467
198	2467
199	2467
