Iteracion 	 mejor fitness encontrado 
0	4209
1	4071
2	3826
3	3826
4	3826
5	3826
6	3826
7	3826
8	3826
9	3753
10	3753
11	3753
12	3753
13	3753
14	3753
15	3753
16	3753
17	3753
18	3753
19	3753
20	3753
21	3753
22	3753
23	3753
24	3742
25	3742
26	3742
27	3620
28	3620
29	3619
30	3619
31	3619
32	3619
33	3349
34	3349
35	3349
36	3349
37	3349
38	3349
39	3349
40	3349
41	3349
42	3349
43	3349
44	3349
45	3349
46	3349
47	3349
48	3349
49	3349
50	3349
51	3349
52	3349
53	3349
54	3349
55	3349
56	3349
57	3349
58	3349
59	3349
60	3349
61	3349
62	3349
63	3349
64	3349
65	3349
66	3349
67	3349
68	3349
69	3349
70	3349
71	3349
72	3349
73	3349
74	3349
75	3349
76	3349
77	3349
78	3349
79	3349
80	3251
81	3251
82	3251
83	3251
84	3251
85	3251
86	3251
87	3251
88	3251
89	3251
90	3251
91	3251
92	3251
93	3234
94	3171
95	3171
96	3171
97	3171
98	3048
99	3048
100	3048
101	3048
102	3048
103	3048
104	3048
105	3048
106	3048
107	3048
108	3048
109	3048
110	3048
111	3048
112	3048
113	3048
114	3048
115	3048
116	3048
117	3048
118	3048
119	3048
120	3048
121	3048
122	3048
123	3048
124	3048
125	3048
126	3048
127	3048
128	3048
129	2854
130	2854
131	2854
132	2854
133	2854
134	2854
135	2854
136	2854
137	2854
138	2854
139	2854
140	2854
141	2854
142	2854
143	2854
144	2854
145	2854
146	2854
147	2854
148	2854
149	2854
150	2854
151	2854
152	2854
153	2854
154	2795
155	2795
156	2795
157	2795
158	2795
159	2795
160	2795
161	2795
162	2795
163	2795
164	2795
165	2795
166	2795
167	2795
168	2739
169	2739
170	2739
171	2739
172	2739
173	2739
174	2739
175	2739
176	2739
177	2739
178	2733
179	2733
180	2733
181	2733
182	2733
183	2733
184	2733
185	2733
186	2733
187	2733
188	2733
189	2733
190	2733
191	2733
192	2680
193	2680
194	2680
195	2680
196	2680
197	2680
198	2680
199	2680
