Iteracion 	 mejor fitness encontrado 
0	4072
1	4072
2	4072
3	4072
4	4072
5	4062
6	4062
7	3881
8	3881
9	3881
10	3881
11	3881
12	3881
13	3881
14	3881
15	3881
16	3881
17	3881
18	3881
19	3642
20	3642
21	3642
22	3642
23	3642
24	3642
25	3642
26	3642
27	3642
28	3642
29	3642
30	3642
31	3629
32	3629
33	3629
34	3629
35	3629
36	3629
37	3629
38	3629
39	3629
40	3629
41	3629
42	3629
43	3629
44	3629
45	3629
46	3629
47	3629
48	3629
49	3629
50	3629
51	3629
52	3629
53	3629
54	3629
55	3629
56	3291
57	3291
58	3291
59	3291
60	3291
61	3291
62	3291
63	3291
64	3291
65	3291
66	3291
67	3280
68	3280
69	3280
70	3280
71	3280
72	3280
73	3280
74	3280
75	3213
76	3213
77	3213
78	3194
79	3194
80	3194
81	3194
82	3194
83	3194
84	3194
85	3194
86	3194
87	3194
88	3194
89	3194
90	3194
91	3194
92	3194
93	3194
94	3194
95	3184
96	3184
97	3184
98	3184
99	3184
100	3184
101	3184
102	3184
103	3184
104	3184
105	3184
106	3184
107	3184
108	3184
109	3184
110	3184
111	3184
112	3184
113	3184
114	3184
115	3184
116	3055
117	3055
118	3055
119	3055
120	3055
121	3055
122	3055
123	3055
124	3055
125	3055
126	3055
127	3055
128	3055
129	2981
130	2981
131	2981
132	2981
133	2981
134	2981
135	2981
136	2981
137	2981
138	2981
139	2981
140	2981
141	2957
142	2957
143	2957
144	2957
145	2957
146	2957
147	2957
148	2957
149	2957
150	2957
151	2957
152	2957
153	2892
154	2892
155	2892
156	2892
157	2892
158	2892
159	2892
160	2892
161	2892
162	2892
163	2853
164	2853
165	2806
166	2806
167	2806
168	2806
169	2806
170	2806
171	2806
172	2800
173	2800
174	2800
175	2800
176	2800
177	2800
178	2800
179	2800
180	2800
181	2800
182	2800
183	2800
184	2800
185	2800
186	2800
187	2800
188	2800
189	2761
190	2761
191	2761
192	2761
193	2761
194	2761
195	2761
196	2761
197	2761
198	2761
199	2761
