Iteracion 	 mejor fitness encontrado 
0	4021
1	4021
2	4021
3	4021
4	4021
5	4021
6	4021
7	4021
8	3908
9	3908
10	3908
11	3908
12	3908
13	3908
14	3852
15	3852
16	3852
17	3852
18	3852
19	3852
20	3852
21	3852
22	3852
23	3852
24	3852
25	3852
26	3852
27	3852
28	3720
29	3720
30	3720
31	3720
32	3720
33	3720
34	3720
35	3720
36	3720
37	3720
38	3720
39	3720
40	3720
41	3720
42	3720
43	3720
44	3720
45	3720
46	3720
47	3720
48	3720
49	3720
50	3720
51	3720
52	3649
53	3649
54	3516
55	3516
56	3516
57	3383
58	3383
59	3383
60	3383
61	3383
62	3383
63	3383
64	3383
65	3383
66	3383
67	3383
68	3383
69	3383
70	3383
71	3383
72	3383
73	3383
74	3383
75	3383
76	3383
77	3383
78	3383
79	3383
80	3383
81	3258
82	3258
83	3258
84	3258
85	3258
86	3258
87	3258
88	3258
89	3258
90	3258
91	3258
92	3258
93	3258
94	3258
95	3258
96	3258
97	3258
98	3252
99	3252
100	3252
101	3252
102	3252
103	3252
104	3252
105	3252
106	3252
107	3184
108	3184
109	3184
110	3184
111	3184
112	3155
113	3155
114	3155
115	3155
116	3155
117	3155
118	3155
119	3155
120	3155
121	3155
122	3134
123	3134
124	3134
125	3134
126	3134
127	3118
128	3105
129	3061
130	3061
131	3061
132	3061
133	3061
134	3061
135	3061
136	3061
137	3061
138	3061
139	3061
140	3061
141	3061
142	3061
143	3061
144	3061
145	3061
146	3061
147	3061
148	3061
149	3061
150	3061
151	3061
152	3061
153	3061
154	3061
155	3061
156	3040
157	3040
158	3040
159	3040
160	3040
161	3040
162	3040
163	3040
164	3040
165	3040
166	3024
167	3024
168	3024
169	3024
170	3017
171	3017
172	3017
173	3017
174	3017
175	3017
176	3017
177	3017
178	3017
179	3017
180	3017
181	3017
182	3017
183	3017
184	3017
185	3017
186	3017
187	3017
188	3017
189	3017
190	3017
191	3017
192	3017
193	3017
194	3017
195	3017
196	3017
197	3017
198	3017
199	3017
