Iteracion 	 mejor fitness encontrado 
0	4136
1	4136
2	4136
3	4136
4	4123
5	4123
6	4123
7	4123
8	4123
9	4122
10	4122
11	4122
12	4122
13	4122
14	4122
15	4122
16	4122
17	4122
18	4035
19	3935
20	3935
21	3935
22	3935
23	3935
24	3619
25	3619
26	3619
27	3619
28	3619
29	3619
30	3619
31	3619
32	3619
33	3619
34	3619
35	3619
36	3619
37	3619
38	3619
39	3619
40	3619
41	3619
42	3619
43	3619
44	3533
45	3326
46	3326
47	3326
48	3326
49	3326
50	3326
51	3326
52	3326
53	3326
54	3326
55	3326
56	3326
57	3326
58	3326
59	3326
60	3326
61	3326
62	3326
63	3326
64	3326
65	3326
66	3326
67	3326
68	3326
69	3316
70	3316
71	3316
72	3316
73	3316
74	3243
75	3243
76	3135
77	3135
78	3135
79	3135
80	3135
81	3135
82	3131
83	3131
84	3131
85	3131
86	3131
87	3131
88	3131
89	3131
90	3131
91	3029
92	3029
93	3029
94	3029
95	3029
96	3029
97	3029
98	3029
99	3029
100	3029
101	3029
102	3029
103	3029
104	3028
105	3028
106	3028
107	3028
108	3028
109	2935
110	2935
111	2935
112	2935
113	2897
114	2897
115	2897
116	2897
117	2897
118	2897
119	2897
120	2897
121	2897
122	2897
123	2897
124	2897
125	2897
126	2897
127	2897
128	2897
129	2897
130	2897
131	2897
132	2897
133	2897
134	2897
135	2897
136	2893
137	2893
138	2893
139	2893
140	2893
141	2893
142	2893
143	2888
144	2888
145	2888
146	2888
147	2888
148	2888
149	2888
150	2888
151	2888
152	2888
153	2888
154	2888
155	2888
156	2888
157	2888
158	2888
159	2888
160	2888
161	2888
162	2888
163	2888
164	2888
165	2888
166	2888
167	2888
168	2888
169	2888
170	2888
171	2888
172	2888
173	2888
174	2888
175	2888
176	2888
177	2888
178	2888
179	2888
180	2888
181	2888
182	2888
183	2888
184	2888
185	2888
186	2888
187	2888
188	2888
189	2888
190	2888
191	2888
192	2888
193	2888
194	2888
195	2888
196	2888
197	2888
198	2888
199	2888
