Iteracion 	 mejor fitness encontrado 
0	4355
1	4355
2	3992
3	3992
4	3992
5	3544
6	3544
7	3544
8	3544
9	3544
10	3544
11	3544
12	3544
13	3544
14	3544
15	3544
16	3544
17	3544
18	3544
19	3544
20	3544
21	3544
22	3544
23	3544
24	3544
25	3544
26	3544
27	3544
28	3544
29	3544
30	3544
31	3544
32	3544
33	3544
34	3544
35	3544
36	3544
37	3544
38	3544
39	3544
40	3544
41	3544
42	3544
43	3544
44	3544
45	3544
46	3544
47	3544
48	3544
49	3544
50	3544
51	3544
52	3544
53	3544
54	3544
55	3544
56	3544
57	3544
58	3544
59	3544
60	3544
61	3544
62	3544
63	3544
64	3544
65	3544
66	3544
67	3544
68	3544
69	3544
70	3544
71	3544
72	3544
73	3544
74	3544
75	3544
76	3544
77	3544
78	3544
79	3544
80	3544
81	3544
82	3544
83	3544
84	3544
85	3544
86	3544
87	3544
88	3544
89	3544
90	3544
91	3544
92	3544
93	3544
94	3544
95	3544
96	3544
97	3544
98	3544
99	3544
100	3544
101	3544
102	3544
103	3544
104	3544
105	3544
106	3544
107	3544
108	3544
109	3544
110	3544
111	3544
112	3544
113	3544
114	3544
115	3544
116	3544
117	3544
118	3544
119	3544
120	3544
121	3544
122	3544
123	3544
124	3544
125	3544
126	3544
127	3544
128	3544
129	3544
130	3544
131	3544
132	3544
133	3544
134	3544
135	3544
136	3544
137	3544
138	3544
139	3544
140	3544
141	3544
142	3544
143	3544
144	3544
145	3544
146	3544
147	3544
148	3544
149	3544
150	3544
151	3544
152	3544
153	3544
154	3544
155	3544
156	3544
157	3544
158	3544
159	3544
160	3544
161	3544
162	3544
163	3544
164	3544
165	3544
166	3544
167	3544
168	3544
169	3544
170	3544
171	3544
172	3544
173	3544
174	3544
175	3544
176	3544
177	3544
178	3544
179	3544
180	3544
181	3544
182	3544
183	3544
184	3544
185	3544
186	3544
187	3544
188	3544
189	3544
190	3544
191	3544
192	3544
193	3544
194	3544
195	3544
196	3544
197	3544
198	3544
199	3544
