Iteracion 	 mejor fitness encontrado 
0	3994
1	3994
2	3994
3	3994
4	3994
5	3532
6	3532
7	3532
8	3532
9	3532
10	3532
11	3532
12	3532
13	3532
14	3532
15	3532
16	3532
17	3532
18	3532
19	3532
20	3532
21	3532
22	3532
23	3532
24	3532
25	3532
26	3532
27	3532
28	3532
29	3532
30	3532
31	3532
32	3532
33	3532
34	3532
35	3532
36	3532
37	3532
38	3532
39	3532
40	3532
41	3532
42	3532
43	3532
44	3532
45	3532
46	3532
47	3532
48	3532
49	3532
50	3532
51	3532
52	3532
53	3532
54	3532
55	3532
56	3532
57	3532
58	3532
59	3532
60	3532
61	3515
62	3515
63	3515
64	3515
65	3515
66	3515
67	3515
68	3515
69	3515
70	3515
71	3515
72	3515
73	3515
74	3515
75	3515
76	3515
77	3515
78	3515
79	3515
80	3515
81	3515
82	3515
83	3515
84	3515
85	3515
86	3515
87	3515
88	3515
89	3515
90	3515
91	3515
92	3515
93	3515
94	3515
95	3515
96	3515
97	3515
98	3515
99	3515
100	3515
101	3515
102	3515
103	3515
104	3515
105	3515
106	3515
107	3515
108	3515
109	3515
110	3515
111	3515
112	3515
113	3515
114	3515
115	3515
116	3495
117	3495
118	3495
119	3495
120	3495
121	3495
122	3495
123	3495
124	3495
125	3495
126	3495
127	3495
128	3495
129	3495
130	3495
131	3495
132	3495
133	3495
134	3495
135	3495
136	3495
137	3495
138	3495
139	3495
140	3495
141	3495
142	3495
143	3495
144	3495
145	3495
146	3495
147	3495
148	3495
149	3495
150	3495
151	3495
152	3495
153	3495
154	3495
155	3495
156	3495
157	3495
158	3495
159	3495
160	3495
161	3495
162	3495
163	3495
164	3495
165	3495
166	3495
167	3495
168	3495
169	3495
170	3495
171	3495
172	3384
173	3384
174	3384
175	3384
176	3384
177	3384
178	3384
179	3384
180	3384
181	3384
182	3384
183	3384
184	3384
185	3384
186	3384
187	3384
188	3384
189	3384
190	3384
191	3384
192	3384
193	3384
194	3384
195	3384
196	3384
197	3384
198	3384
199	3384
