Iteracion 	 mejor fitness encontrado 
0	4339
1	4339
2	4339
3	4339
4	4339
5	4166
6	4166
7	4166
8	4166
9	4009
10	3985
11	3985
12	3985
13	3985
14	3985
15	3985
16	3985
17	3810
18	3810
19	3810
20	3810
21	3810
22	3810
23	3810
24	3810
25	3810
26	3810
27	3810
28	3810
29	3810
30	3810
31	3810
32	3810
33	3810
34	3810
35	3810
36	3810
37	3810
38	3810
39	3810
40	3810
41	3810
42	3810
43	3810
44	3810
45	3810
46	3810
47	3810
48	3810
49	3810
50	3810
51	3810
52	3810
53	3810
54	3810
55	3810
56	3810
57	3810
58	3678
59	3678
60	3678
61	3678
62	3678
63	3678
64	3678
65	3678
66	3678
67	3678
68	3678
69	3678
70	3678
71	3678
72	3585
73	3585
74	3585
75	3585
76	3585
77	3585
78	3585
79	3585
80	3585
81	3585
82	3585
83	3585
84	3585
85	3585
86	3585
87	3585
88	3585
89	3585
90	3585
91	3585
92	3585
93	3585
94	3356
95	3356
96	3356
97	3356
98	3303
99	3303
100	3303
101	3303
102	3303
103	3303
104	3303
105	3303
106	3303
107	3303
108	3303
109	3303
110	3303
111	3303
112	3303
113	3303
114	3303
115	3303
116	3303
117	3303
118	3303
119	3303
120	3303
121	3303
122	3303
123	3303
124	3303
125	3303
126	3303
127	3303
128	3303
129	3303
130	3303
131	3303
132	3303
133	3303
134	3303
135	3303
136	3303
137	3303
138	3303
139	3303
140	3303
141	3303
142	3303
143	3303
144	3303
145	3303
146	3303
147	3303
148	3303
149	3303
150	3303
151	3303
152	3303
153	3303
154	3303
155	3303
156	3303
157	3303
158	3303
159	3303
160	3303
161	3303
162	3303
163	3303
164	3303
165	3303
166	3303
167	3303
168	3303
169	3303
170	3303
171	3303
172	3303
173	3303
174	3303
175	3303
176	3303
177	3303
178	3303
179	3303
180	3303
181	3303
182	3303
183	3303
184	3303
185	3303
186	3303
187	3303
188	3303
189	3303
190	3303
191	3303
192	3303
193	3303
194	3303
195	3303
196	3303
197	3303
198	3303
199	3303
