Iteracion 	 mejor fitness encontrado 
0	4227
1	3990
2	3593
3	3593
4	3593
5	3593
6	3593
7	3593
8	3593
9	3593
10	3593
11	3593
12	3593
13	3593
14	3593
15	3593
16	3593
17	3593
18	3593
19	3593
20	3593
21	3593
22	3593
23	3593
24	3593
25	3593
26	3593
27	3593
28	3593
29	3593
30	3593
31	3593
32	3593
33	3593
34	3593
35	3593
36	3593
37	3593
38	3593
39	3593
40	3593
41	3593
42	3593
43	3593
44	3593
45	3593
46	3593
47	3593
48	3593
49	3593
50	3593
51	3593
52	3593
53	3593
54	3593
55	3593
56	3593
57	3593
58	3593
59	3593
60	3593
61	3465
62	3465
63	3465
64	3465
65	3465
66	3465
67	3465
68	3465
69	3465
70	3465
71	3465
72	3465
73	3465
74	3465
75	3465
76	3465
77	3462
78	3462
79	3462
80	3462
81	3462
82	3462
83	3462
84	3462
85	3462
86	3462
87	3462
88	3462
89	3462
90	3462
91	3462
92	3462
93	3462
94	3462
95	3462
96	3462
97	3462
98	3462
99	3462
100	3462
101	3462
102	3462
103	3462
104	3462
105	3462
106	3462
107	3462
108	3462
109	3462
110	3462
111	3462
112	3462
113	3462
114	3462
115	3462
116	3462
117	3462
118	3462
119	3462
120	3462
121	3462
122	3462
123	3462
124	3462
125	3462
126	3462
127	3462
128	3462
129	3462
130	3462
131	3462
132	3462
133	3462
134	3462
135	3462
136	3462
137	3462
138	3462
139	3462
140	3462
141	3462
142	3462
143	3462
144	3462
145	3462
146	3462
147	3462
148	3462
149	3462
150	3462
151	3462
152	3462
153	3462
154	3462
155	3462
156	3462
157	3462
158	3462
159	3462
160	3462
161	3462
162	3462
163	3462
164	3462
165	3462
166	3462
167	3462
168	3462
169	3462
170	3462
171	3462
172	3462
173	3462
174	3462
175	3462
176	3462
177	3462
178	3462
179	3462
180	3462
181	3462
182	3462
183	3462
184	3462
185	3462
186	3462
187	3462
188	3462
189	3462
190	3462
191	3462
192	3462
193	3462
194	3462
195	3462
196	3462
197	3462
198	3462
199	3462
