Iteracion 	 mejor fitness encontrado 
0	3886
1	3886
2	3886
3	3886
4	3886
5	3886
6	3755
7	3755
8	3755
9	3755
10	3755
11	3524
12	3524
13	3524
14	3524
15	3524
16	3524
17	3524
18	3524
19	3524
20	3524
21	3524
22	3524
23	3524
24	3524
25	3524
26	3524
27	3524
28	3524
29	3524
30	3524
31	3524
32	3524
33	3524
34	3524
35	3524
36	3524
37	3524
38	3524
39	3524
40	3524
41	3524
42	3524
43	3524
44	3524
45	3524
46	3524
47	3524
48	3524
49	3524
50	3524
51	3524
52	3524
53	3524
54	3524
55	3524
56	3524
57	3524
58	3524
59	3524
60	3524
61	3524
62	3524
63	3524
64	3524
65	3524
66	3524
67	3524
68	3524
69	3524
70	3524
71	3524
72	3524
73	3487
74	3487
75	3487
76	3487
77	3487
78	3487
79	3487
80	3487
81	3487
82	3487
83	3487
84	3487
85	3487
86	3487
87	3487
88	3487
89	3267
90	3267
91	3185
92	3185
93	3185
94	3185
95	3185
96	3185
97	3185
98	3185
99	3185
100	3185
101	3185
102	3185
103	3185
104	3185
105	3185
106	3185
107	3185
108	3185
109	3185
110	3185
111	3185
112	3185
113	3185
114	3185
115	3185
116	3185
117	3185
118	3185
119	3185
120	3185
121	3185
122	3185
123	3185
124	3185
125	3185
126	3185
127	3185
128	3185
129	3185
130	3185
131	3185
132	3185
133	3185
134	3185
135	3185
136	3185
137	3185
138	3185
139	3185
140	3185
141	3185
142	3185
143	3185
144	3185
145	3185
146	3185
147	3185
148	3185
149	3185
150	3185
151	3185
152	3185
153	3185
154	3185
155	3185
156	3185
157	3185
158	3185
159	3185
160	3185
161	3185
162	3185
163	3185
164	3185
165	3185
166	3185
167	3185
168	3185
169	3185
170	3185
171	3185
172	3185
173	3185
174	3185
175	3185
176	3185
177	3185
178	3160
179	3160
180	3160
181	3130
182	3130
183	3130
184	3130
185	3130
186	3130
187	3130
188	3130
189	3130
190	3017
191	3017
192	3017
193	3017
194	3017
195	3017
196	3017
197	3017
198	3017
199	3017
