Iteracion 	 mejor fitness encontrado 
0	4400
1	4032
2	3414
3	3414
4	3414
5	3414
6	3414
7	3414
8	3414
9	3414
10	3414
11	3414
12	3414
13	3414
14	3414
15	3414
16	3414
17	3414
18	3414
19	3414
20	3414
21	3414
22	3414
23	3414
24	3414
25	3414
26	3414
27	3414
28	3414
29	3414
30	3414
31	3414
32	3414
33	3414
34	3414
35	3414
36	3414
37	3414
38	3414
39	3414
40	3414
41	3414
42	3414
43	3414
44	3414
45	3414
46	3414
47	3414
48	3384
49	3384
50	3384
51	3384
52	3384
53	3384
54	3384
55	3384
56	3384
57	3384
58	3384
59	3384
60	3384
61	3384
62	3384
63	3384
64	3384
65	3384
66	3384
67	3384
68	3384
69	3384
70	3384
71	3384
72	3384
73	3384
74	3384
75	3384
76	3384
77	3384
78	3384
79	3384
80	3384
81	3384
82	3384
83	3384
84	3384
85	3384
86	3274
87	3274
88	3274
89	3274
90	3274
91	3274
92	3274
93	3274
94	3274
95	3274
96	3274
97	3274
98	3274
99	3274
100	3274
101	3274
102	3274
103	3274
104	3274
105	3274
106	3274
107	3274
108	3274
109	3274
110	3274
111	3274
112	3274
113	3274
114	3274
115	3274
116	3274
117	3274
118	3274
119	3274
120	3274
121	3274
122	3274
123	3274
124	3274
125	3274
126	3274
127	3274
128	3274
129	3274
130	3250
131	3250
132	3250
133	3250
134	3250
135	3250
136	3250
137	3250
138	3250
139	3250
140	3250
141	3250
142	3250
143	3250
144	3250
145	3250
146	3250
147	3134
148	3134
149	3134
150	3134
151	3134
152	3134
153	3134
154	3134
155	3134
156	3134
157	3134
158	3134
159	3134
160	3134
161	3134
162	3134
163	3134
164	3134
165	3134
166	3134
167	3134
168	3134
169	3134
170	3134
171	3134
172	3134
173	3134
174	3049
175	3049
176	3049
177	3049
178	3049
179	3049
180	3049
181	3049
182	3049
183	3049
184	3049
185	3049
186	3049
187	3049
188	3049
189	3049
190	3049
191	3049
192	3049
193	3049
194	3049
195	3049
196	3049
197	3049
198	3049
199	3049
