Iteracion 	 mejor fitness encontrado 
0	4232
1	4219
2	4219
3	4219
4	4219
5	3813
6	3813
7	3813
8	3813
9	3813
10	3813
11	3813
12	3813
13	3813
14	3813
15	3813
16	3813
17	3813
18	3813
19	3813
20	3813
21	3813
22	3813
23	3813
24	3813
25	3813
26	3813
27	3813
28	3813
29	3813
30	3813
31	3813
32	3813
33	3556
34	3556
35	3556
36	3556
37	3556
38	3556
39	3556
40	3556
41	3556
42	3556
43	3556
44	3556
45	3556
46	3556
47	3556
48	3556
49	3556
50	3556
51	3556
52	3556
53	3556
54	3556
55	3556
56	3556
57	3556
58	3556
59	3556
60	3556
61	3556
62	3556
63	3556
64	3556
65	3556
66	3556
67	3556
68	3556
69	3556
70	3556
71	3556
72	3556
73	3540
74	3406
75	3406
76	3406
77	3406
78	3406
79	3406
80	3406
81	3406
82	3406
83	3406
84	3406
85	3406
86	3267
87	3267
88	3267
89	3267
90	3267
91	3267
92	3267
93	3267
94	3267
95	3267
96	3267
97	3267
98	3267
99	3267
100	3267
101	3267
102	3267
103	3267
104	3267
105	3267
106	3267
107	3267
108	3267
109	3267
110	3267
111	3267
112	3267
113	3267
114	3267
115	3267
116	3267
117	3267
118	3267
119	3267
120	3267
121	3267
122	3267
123	3267
124	3267
125	3267
126	3267
127	3267
128	3267
129	3267
130	3267
131	3267
132	3267
133	3267
134	3267
135	3267
136	3267
137	3267
138	3267
139	3267
140	3267
141	3267
142	3267
143	3062
144	3062
145	3062
146	3062
147	3062
148	3062
149	3062
150	3062
151	3062
152	3062
153	3057
154	3057
155	3057
156	3057
157	3057
158	3057
159	3057
160	3057
161	3057
162	3057
163	3057
164	3057
165	3057
166	3057
167	3057
168	3057
169	3057
170	3057
171	3057
172	3057
173	3057
174	3057
175	3057
176	3057
177	3057
178	3057
179	3057
180	3057
181	3057
182	3057
183	2952
184	2952
185	2952
186	2952
187	2952
188	2952
189	2952
190	2952
191	2952
192	2952
193	2952
194	2952
195	2952
196	2952
197	2952
198	2952
199	2952
