Iteracion 	 mejor fitness encontrado 
0	4024
1	4024
2	4024
3	4024
4	3855
5	3791
6	3791
7	3791
8	3791
9	3791
10	3791
11	3791
12	3791
13	3791
14	3791
15	3347
16	3347
17	3347
18	3347
19	3347
20	3347
21	3347
22	3347
23	3347
24	3347
25	3347
26	3347
27	3347
28	3347
29	3347
30	3347
31	3347
32	3219
33	3219
34	3219
35	3219
36	3219
37	3219
38	3219
39	3219
40	3219
41	3219
42	3219
43	3219
44	3219
45	3219
46	3219
47	3219
48	3219
49	3219
50	3219
51	3219
52	3219
53	3219
54	3219
55	3219
56	3219
57	3219
58	3219
59	3219
60	3219
61	3219
62	3219
63	3219
64	3219
65	3219
66	3219
67	3219
68	3219
69	3219
70	3219
71	3219
72	3219
73	3219
74	3219
75	3219
76	3025
77	3025
78	3025
79	3025
80	3025
81	3025
82	3025
83	3025
84	3025
85	3025
86	3025
87	3025
88	3025
89	3025
90	3025
91	3025
92	3025
93	3025
94	3025
95	3025
96	3025
97	3025
98	3025
99	2935
100	2935
101	2935
102	2935
103	2935
104	2935
105	2935
106	2935
107	2935
108	2935
109	2935
110	2935
111	2935
112	2935
113	2935
114	2935
115	2935
116	2935
117	2935
118	2935
119	2935
120	2935
121	2935
122	2935
123	2935
124	2935
125	2876
126	2876
127	2876
128	2876
129	2876
130	2876
131	2876
132	2876
133	2876
134	2876
135	2876
136	2876
137	2876
138	2876
139	2876
140	2876
141	2876
142	2876
143	2876
144	2876
145	2876
146	2876
147	2876
148	2876
149	2876
150	2838
151	2838
152	2838
153	2838
154	2838
155	2838
156	2838
157	2838
158	2838
159	2838
160	2838
161	2838
162	2838
163	2838
164	2838
165	2838
166	2838
167	2838
168	2838
169	2838
170	2838
171	2838
172	2838
173	2838
174	2838
175	2838
176	2838
177	2838
178	2838
179	2838
180	2837
181	2837
182	2837
183	2837
184	2837
185	2837
186	2837
187	2837
188	2837
189	2837
190	2837
191	2837
192	2837
193	2837
194	2837
195	2837
196	2837
197	2837
198	2775
199	2685
