Iteracion 	 mejor fitness encontrado 
0	4526
1	3612
2	3612
3	3612
4	3509
5	3509
6	3509
7	3509
8	3509
9	3509
10	3509
11	3509
12	3509
13	3509
14	3509
15	3393
16	3393
17	3393
18	3393
19	3393
20	3393
21	3393
22	3393
23	3043
24	3043
25	3043
26	3043
27	3043
28	2954
29	2954
30	2954
31	2954
32	2852
33	2852
34	2852
35	2852
36	2852
37	2852
38	2852
39	2726
40	2726
41	2726
42	2588
43	2588
44	2588
45	2588
46	2588
47	2588
48	2588
49	2588
50	2588
51	2512
52	2512
53	2512
54	2512
55	2512
56	2512
57	2512
58	2512
59	2512
60	2510
61	2465
62	2465
63	2465
64	2410
65	2410
66	2410
67	2410
68	2410
69	2410
70	2410
71	2410
72	2410
73	2410
74	2410
75	2410
76	2410
77	2410
78	2410
79	2410
80	2410
81	2410
82	2410
83	2410
84	2410
85	2410
86	2410
87	2410
88	2410
89	2410
90	2410
91	2410
92	2410
93	2410
94	2410
95	2410
96	2410
97	2410
98	2410
99	2410
100	2410
101	2410
102	2410
103	2410
104	2410
105	2410
106	2410
107	2410
108	2410
109	2410
110	2410
111	2410
112	2410
113	2410
114	2410
115	2410
116	2410
117	2410
118	2410
119	2410
120	2410
121	2410
122	2410
123	2410
124	2410
125	2410
126	2410
127	2410
128	2410
129	2410
130	2410
131	2410
132	2410
133	2410
134	2410
135	2410
136	2410
137	2410
138	2410
139	2410
140	2410
141	2410
142	2410
143	2410
144	2410
145	2410
146	2410
147	2410
148	2410
149	2410
150	2410
151	2410
152	2410
153	2410
154	2410
155	2410
156	2410
157	2410
158	2410
159	2410
160	2410
161	2410
162	2410
163	2404
164	2404
165	2404
166	2404
167	2404
168	2404
169	2404
170	2404
171	2404
172	2404
173	2404
174	2404
175	2404
176	2404
177	2404
178	2404
179	2404
180	2404
181	2404
182	2404
183	2404
184	2404
185	2404
186	2404
187	2404
188	2404
189	2404
190	2404
191	2404
192	2404
193	2404
194	2404
195	2404
196	2404
197	2404
198	2404
199	2404
