Iteracion 	 mejor fitness encontrado 
0	4077
1	3955
2	3955
3	3955
4	3955
5	3955
6	3955
7	3955
8	3955
9	3955
10	3955
11	3895
12	3895
13	3363
14	3363
15	3363
16	3363
17	3363
18	3295
19	3295
20	3295
21	3295
22	3092
23	3092
24	3092
25	3092
26	3048
27	3026
28	3026
29	3026
30	3026
31	3026
32	3026
33	3026
34	3026
35	3026
36	2929
37	2929
38	2929
39	2929
40	2929
41	2929
42	2909
43	2909
44	2909
45	2900
46	2900
47	2900
48	2900
49	2900
50	2900
51	2900
52	2900
53	2834
54	2834
55	2834
56	2799
57	2799
58	2799
59	2799
60	2799
61	2799
62	2799
63	2799
64	2790
65	2790
66	2790
67	2790
68	2790
69	2790
70	2790
71	2790
72	2790
73	2790
74	2790
75	2758
76	2758
77	2755
78	2755
79	2755
80	2755
81	2755
82	2755
83	2755
84	2755
85	2755
86	2755
87	2723
88	2723
89	2723
90	2723
91	2723
92	2723
93	2723
94	2723
95	2723
96	2723
97	2723
98	2723
99	2723
100	2723
101	2723
102	2723
103	2699
104	2699
105	2699
106	2699
107	2699
108	2699
109	2699
110	2699
111	2699
112	2699
113	2699
114	2699
115	2699
116	2699
117	2699
118	2699
119	2699
120	2692
121	2692
122	2692
123	2692
124	2692
125	2692
126	2692
127	2692
128	2692
129	2692
130	2692
131	2692
132	2692
133	2692
134	2692
135	2692
136	2692
137	2692
138	2692
139	2692
140	2692
141	2692
142	2692
143	2692
144	2692
145	2692
146	2692
147	2692
148	2692
149	2692
150	2692
151	2692
152	2692
153	2692
154	2692
155	2692
156	2692
157	2692
158	2692
159	2692
160	2692
161	2692
162	2692
163	2692
164	2692
165	2692
166	2692
167	2692
168	2692
169	2692
170	2692
171	2692
172	2692
173	2692
174	2692
175	2692
176	2692
177	2692
178	2692
179	2692
180	2692
181	2692
182	2692
183	2692
184	2692
185	2692
186	2692
187	2692
188	2692
189	2692
190	2692
191	2692
192	2692
193	2692
194	2692
195	2692
196	2692
197	2656
198	2656
199	2656
