Iteracion 	 mejor fitness encontrado 
0	4067
1	4067
2	4067
3	4067
4	3677
5	3677
6	3677
7	3677
8	3677
9	3677
10	3647
11	3470
12	3470
13	3470
14	3470
15	3470
16	3226
17	3226
18	3226
19	3226
20	3226
21	3226
22	3226
23	3226
24	3070
25	3066
26	3066
27	3066
28	3066
29	3066
30	3066
31	3066
32	2861
33	2861
34	2861
35	2861
36	2861
37	2861
38	2861
39	2861
40	2861
41	2861
42	2861
43	2861
44	2861
45	2854
46	2854
47	2854
48	2854
49	2854
50	2854
51	2854
52	2854
53	2854
54	2854
55	2854
56	2854
57	2854
58	2854
59	2854
60	2854
61	2854
62	2854
63	2854
64	2854
65	2854
66	2854
67	2854
68	2854
69	2854
70	2854
71	2854
72	2854
73	2854
74	2854
75	2854
76	2854
77	2854
78	2854
79	2854
80	2854
81	2854
82	2854
83	2854
84	2854
85	2854
86	2854
87	2854
88	2854
89	2854
90	2854
91	2854
92	2854
93	2854
94	2854
95	2854
96	2854
97	2854
98	2854
99	2854
100	2854
101	2854
102	2854
103	2854
104	2854
105	2854
106	2854
107	2854
108	2854
109	2854
110	2854
111	2854
112	2854
113	2854
114	2854
115	2854
116	2854
117	2854
118	2854
119	2854
120	2854
121	2854
122	2854
123	2854
124	2854
125	2854
126	2854
127	2854
128	2854
129	2854
130	2854
131	2854
132	2854
133	2854
134	2854
135	2854
136	2854
137	2854
138	2854
139	2854
140	2854
141	2854
142	2854
143	2854
144	2854
145	2854
146	2854
147	2854
148	2854
149	2854
150	2854
151	2854
152	2854
153	2854
154	2854
155	2854
156	2854
157	2854
158	2854
159	2854
160	2854
161	2854
162	2854
163	2854
164	2854
165	2854
166	2854
167	2854
168	2854
169	2854
170	2854
171	2854
172	2854
173	2854
174	2854
175	2854
176	2854
177	2854
178	2854
179	2854
180	2854
181	2854
182	2854
183	2854
184	2854
185	2854
186	2854
187	2854
188	2854
189	2854
190	2854
191	2854
192	2854
193	2854
194	2854
195	2854
196	2854
197	2854
198	2854
199	2854
