Iteracion 	 mejor fitness encontrado 
0	4576
1	4470
2	4107
3	3721
4	3639
5	3354
6	3283
7	2940
8	2940
9	2940
10	2911
11	2887
12	2887
13	2881
14	2874
15	2874
16	2874
17	2874
18	2874
19	2874
20	2874
21	2874
22	2874
23	2874
24	2874
25	2874
26	2874
27	2874
28	2874
29	2874
30	2874
31	2874
32	2874
33	2874
34	2874
35	2874
36	2874
37	2874
38	2874
39	2874
40	2874
41	2874
42	2874
43	2874
44	2874
45	2874
46	2874
47	2874
48	2874
49	2874
50	2874
51	2874
52	2874
53	2874
54	2874
55	2874
56	2874
57	2874
58	2874
59	2874
60	2874
61	2874
62	2874
63	2874
64	2874
65	2874
66	2874
67	2874
68	2874
69	2874
70	2874
71	2874
72	2874
73	2874
74	2874
75	2874
76	2874
77	2874
78	2874
79	2874
80	2874
81	2874
82	2874
83	2874
84	2874
85	2874
86	2874
87	2874
88	2874
89	2874
90	2874
91	2874
92	2874
93	2874
94	2874
95	2874
96	2874
97	2874
98	2874
99	2874
100	2874
101	2874
102	2874
103	2874
104	2874
105	2874
106	2874
107	2874
108	2874
109	2874
110	2874
111	2874
112	2874
113	2874
114	2874
115	2874
116	2874
117	2874
118	2874
119	2874
120	2874
121	2874
122	2874
123	2874
124	2874
125	2874
126	2874
127	2874
128	2874
129	2874
130	2874
131	2874
132	2874
133	2874
134	2874
135	2874
136	2874
137	2874
138	2874
139	2874
140	2874
141	2874
142	2874
143	2874
144	2874
145	2874
146	2874
147	2874
148	2874
149	2874
150	2874
151	2874
152	2874
153	2874
154	2874
155	2874
156	2874
157	2874
158	2874
159	2874
160	2874
161	2874
162	2874
163	2874
164	2874
165	2874
166	2874
167	2874
168	2874
169	2874
170	2874
171	2874
172	2874
173	2874
174	2874
175	2874
176	2874
177	2874
178	2874
179	2874
180	2874
181	2874
182	2874
183	2874
184	2874
185	2874
186	2874
187	2874
188	2874
189	2874
190	2874
191	2874
192	2874
193	2874
194	2874
195	2874
196	2874
197	2874
198	2874
199	2874
