Iteracion 	 mejor fitness encontrado 
0	4288
1	3794
2	3600
3	3414
4	3220
5	3007
6	3003
7	3003
8	2869
9	2869
10	2844
11	2840
12	2840
13	2840
14	2840
15	2840
16	2840
17	2840
18	2840
19	2840
20	2840
21	2840
22	2840
23	2840
24	2840
25	2840
26	2840
27	2840
28	2840
29	2840
30	2840
31	2840
32	2840
33	2840
34	2840
35	2840
36	2840
37	2840
38	2840
39	2840
40	2840
41	2840
42	2840
43	2840
44	2840
45	2840
46	2840
47	2840
48	2840
49	2840
50	2840
51	2840
52	2840
53	2840
54	2840
55	2840
56	2840
57	2840
58	2840
59	2840
60	2840
61	2840
62	2840
63	2840
64	2840
65	2840
66	2840
67	2840
68	2840
69	2840
70	2840
71	2840
72	2840
73	2840
74	2840
75	2840
76	2840
77	2840
78	2840
79	2840
80	2840
81	2840
82	2840
83	2840
84	2840
85	2840
86	2840
87	2840
88	2840
89	2840
90	2840
91	2840
92	2840
93	2840
94	2840
95	2840
96	2840
97	2840
98	2840
99	2840
100	2840
101	2840
102	2840
103	2840
104	2840
105	2840
106	2840
107	2840
108	2840
109	2840
110	2840
111	2840
112	2840
113	2840
114	2840
115	2840
116	2840
117	2840
118	2840
119	2840
120	2840
121	2840
122	2840
123	2840
124	2840
125	2840
126	2840
127	2840
128	2840
129	2840
130	2840
131	2840
132	2840
133	2840
134	2840
135	2840
136	2840
137	2840
138	2840
139	2840
140	2840
141	2840
142	2840
143	2840
144	2840
145	2840
146	2840
147	2840
148	2840
149	2840
150	2840
151	2840
152	2840
153	2840
154	2840
155	2840
156	2840
157	2840
158	2840
159	2840
160	2840
161	2840
162	2840
163	2840
164	2840
165	2840
166	2840
167	2840
168	2840
169	2840
170	2840
171	2840
172	2840
173	2840
174	2840
175	2840
176	2840
177	2840
178	2840
179	2840
180	2840
181	2840
182	2840
183	2840
184	2840
185	2840
186	2840
187	2840
188	2840
189	2840
190	2840
191	2840
192	2840
193	2840
194	2840
195	2840
196	2840
197	2840
198	2840
199	2840
