Iteracion 	 mejor fitness encontrado 
0	4546
1	4286
2	3977
3	3752
4	3752
5	3653
6	3376
7	3192
8	2986
9	2908
10	2698
11	2649
12	2601
13	2559
14	2559
15	2554
16	2554
17	2554
18	2554
19	2554
20	2554
21	2554
22	2554
23	2554
24	2554
25	2554
26	2554
27	2554
28	2554
29	2554
30	2554
31	2554
32	2554
33	2554
34	2554
35	2554
36	2554
37	2554
38	2554
39	2554
40	2554
41	2554
42	2554
43	2554
44	2554
45	2554
46	2554
47	2554
48	2554
49	2554
50	2554
51	2554
52	2554
53	2554
54	2554
55	2554
56	2554
57	2554
58	2554
59	2554
60	2554
61	2554
62	2554
63	2554
64	2554
65	2554
66	2554
67	2554
68	2554
69	2554
70	2554
71	2554
72	2554
73	2554
74	2554
75	2554
76	2554
77	2554
78	2554
79	2554
80	2554
81	2554
82	2554
83	2554
84	2554
85	2554
86	2554
87	2554
88	2554
89	2554
90	2554
91	2554
92	2554
93	2554
94	2554
95	2554
96	2554
97	2554
98	2554
99	2554
100	2554
101	2554
102	2554
103	2554
104	2554
105	2554
106	2554
107	2554
108	2554
109	2554
110	2554
111	2554
112	2554
113	2554
114	2554
115	2554
116	2554
117	2554
118	2554
119	2554
120	2554
121	2554
122	2554
123	2554
124	2554
125	2554
126	2554
127	2554
128	2554
129	2554
130	2554
131	2554
132	2554
133	2554
134	2554
135	2554
136	2554
137	2554
138	2554
139	2554
140	2554
141	2554
142	2554
143	2554
144	2554
145	2554
146	2554
147	2554
148	2554
149	2554
150	2554
151	2554
152	2554
153	2554
154	2554
155	2554
156	2554
157	2554
158	2554
159	2554
160	2554
161	2554
162	2554
163	2554
164	2554
165	2554
166	2554
167	2554
168	2554
169	2554
170	2554
171	2554
172	2554
173	2554
174	2554
175	2554
176	2554
177	2554
178	2554
179	2554
180	2554
181	2554
182	2554
183	2554
184	2554
185	2554
186	2554
187	2554
188	2554
189	2554
190	2554
191	2554
192	2554
193	2554
194	2554
195	2554
196	2554
197	2554
198	2554
199	2554
