Iteracion 	 mejor fitness encontrado 
0	4503
1	4402
2	4402
3	4223
4	4223
5	4223
6	4223
7	4223
8	4223
9	4132
10	4132
11	4132
12	4132
13	4132
14	4123
15	3831
16	3831
17	3831
18	3831
19	3831
20	3831
21	3831
22	3831
23	3831
24	3831
25	3831
26	3831
27	3831
28	3831
29	3831
30	3831
31	3831
32	3831
33	3831
34	3831
35	3831
36	3831
37	3831
38	3831
39	3831
40	3831
41	3831
42	3831
43	3831
44	3831
45	3831
46	3831
47	3831
48	3831
49	3831
50	3831
51	3831
52	3831
53	3831
54	3831
55	3831
56	3831
57	3831
58	3831
59	3831
60	3831
61	3831
62	3831
63	3831
64	3831
65	3831
66	3831
67	3831
68	3831
69	3831
70	3831
71	3831
72	3831
73	3758
74	3758
75	3758
76	3758
77	3758
78	3758
79	3758
80	3758
81	3758
82	3758
83	3758
84	3758
85	3758
86	3758
87	3758
88	3758
89	3758
90	3758
91	3758
92	3758
93	3758
94	3758
95	3758
96	3758
97	3758
98	3758
99	3758
100	3758
101	3758
102	3758
103	3758
104	3758
105	3758
106	3758
107	3554
108	3554
109	3554
110	3554
111	3554
112	3554
113	3554
114	3554
115	3554
116	3554
117	3554
118	3554
119	3554
120	3554
121	3554
122	3554
123	3554
124	3554
125	3554
126	3554
127	3554
128	3554
129	3554
130	3554
131	3554
132	3554
133	3554
134	3554
135	3554
136	3554
137	3554
138	3554
139	3554
140	3554
141	3554
142	3554
143	3554
144	3554
145	3554
146	3554
147	3554
148	3554
149	3554
150	3554
151	3554
152	3554
153	3554
154	3554
155	3554
156	3554
157	3554
158	3554
159	3554
160	3554
161	3554
162	3554
163	3554
164	3554
165	3554
166	3554
167	3554
168	3554
169	3554
170	3500
171	3500
172	3500
173	3500
174	3500
175	3500
176	3500
177	3500
178	3500
179	3500
180	3500
181	3500
182	3500
183	3500
184	3500
185	3500
186	3500
187	3500
188	3500
189	3500
190	3500
191	3500
192	3500
193	3500
194	3500
195	3500
196	3500
197	3500
198	3500
199	3500
